Grupo de Producto;Producto;Código Barras;Stock;Costo Neto Prom. Unitario;Precio Venta 
Bodega 1 Comprimidos (segundo piso);PICLOKARE CLOPIDOGREL 75MG X28COMP LAB. DR REDDYS;7804667110323;0;0;4000
Bodega 1 Comprimidos (segundo piso);PIROXICAM 20MG X10COMP LAB. LCH B;7800007124753;151;0;1000
Bodega 1 Comprimidos (segundo piso);PLURICEF CEFPODOXIMA 200MG X10COMP LAB. ASCEND;7804650885917;0;0;11000
Bodega 1 Comprimidos (segundo piso);PRADAXA DABIGATRAN ETEXILATO 150MG X30CAPS LAB. BOEHINGER INGELHEIM;4048846004321;0;0;63000
Bodega 1 Comprimidos (segundo piso);PREDNISONA 20COMP LCH 20MG;7800007803801;438;0;2000
Bodega 1 Comprimidos (segundo piso);PREDNISONA 5MG X20COMP MINTLAB B;7800063110752;266;0;500
Bodega 1 Comprimidos (segundo piso);PREGABALINA 150MG X30 CAPS LAB ASCEND;7804650881223;0;0;7500
Bodega 1 Comprimidos (segundo piso);PREGABALINA 75MG X30CAPS LAB. CURAESPRING;7804673040423;131;0;2500
Bodega 1 Comprimidos (segundo piso);PREGEX PREGABALINA 150MG X30CAPS LAB. HETERO;8903726304419;182;0;5500
Bodega 1 Comprimidos (segundo piso);PREGEX PREGABALINA 75MG X30CAPS LAB. HETERO;8903726304402;254;0;3000
Bodega 1 Comprimidos (segundo piso);PRIMAQUIN 1MG ESTRADOL X30 COMPR LAB. ABBOTT;7800026017319;3;0;17000
Bodega 1 Comprimidos (segundo piso);PRIMAQUIN ESTRADIOL 2MG X30COMP LAB. ABBOTT;7800026017388;2;0;16000
Bodega 1 Comprimidos (segundo piso);PROMERPAL DICLOFENACO COLESTIRAMINA 140MG X10CAPS LAB. PRATER;7804918500569;297;0;3500
Bodega 1 Comprimidos (segundo piso);PROPRANOLOL CLORHIDRATO 10MG X20COMP. LAB. MINTLAB;7800063001494;190;0;500
Bodega 1 Comprimidos (segundo piso);PROPRANOLOL CLORHIDRATO 20COMP LCH 40MG;7800007125644;3;0;500
Bodega 1 Comprimidos (segundo piso);PROPRANOLOL CLORHIDRATO 40MG. X20COMP LAB. MINTLAB B;7800063001487;88;0;500
Bodega 1 Comprimidos (segundo piso);QUETIAPINA 100MG X 30COMP. HETERO B;8903726308837;101;0;3000
Bodega 1 Comprimidos (segundo piso);QUETIAPINA 30COM SEVPH 25MG;8903726193358;193;0;3000
Bodega 1 Comprimidos (segundo piso);QUETIAPINA X25MG 30COMP. LAB. ASCEND;8903726347157;0;0;2000
Bodega 1 Comprimidos (segundo piso);RELATENE KETOPROFENO 100MG X20COMP LAB.MINTLAB;7800063310947;258;0;2500
Bodega 1 Comprimidos (segundo piso);RISPYL 1MG RISPERIDONA X20 COMP LAB AXON PHARMA;7804651290246;7;0;7000
Bodega 1 Comprimidos (segundo piso);ROSAT-10 ROSUVASTATINA 10MG X30COMP LAB.PASTEUR;7800068014444;0;0;6500
Bodega 1 Comprimidos (segundo piso);ROSUVASTATINA 10MG X30COMP LAB. DE CHILE;7800007808431;25;0;2500
Bodega 1 Comprimidos (segundo piso);ROSUVASTATINA 20MG X30COMP LAB. DE CHILE;7800007808424;143;0;4500
Bodega 1 Comprimidos (segundo piso);SAGRAS ORLISTAT 120MG X105CAPS LAB. MILAB;7800063000121;7;0;30000
Bodega 1 Comprimidos (segundo piso);SAGRAS ORLISTAT 120MG XUND CAPSULAS LAB MILAB;76054541414617;0;0;8000
Bodega 1 Comprimidos (segundo piso);SALBUTAMOL SALBUTAMOL SULFATO 120.5MCG X200DOSIS;7804629440529;144;0;2500
Bodega 1 Comprimidos (segundo piso);SERTRALINA 100MG X30COMP LAB. MINTLAB;7800063116419;11;0;2000
Bodega 1 Comprimidos (segundo piso);SERTRALINA X100MG X30COMP HETERO B;8903726311547;28;0;2000
Bodega 1 Comprimidos (segundo piso);STREPFEN FLURBIPROFENO 875 MG MIEL LIMON;5000158103689;272;0;3000
Bodega 1 Comprimidos (segundo piso);SULIX TAMSULOSINA CLORHIDRATO 0.4MG X30CAPS LAB. SYNTHON;7800008011588;35;0;4500
Bodega 1 Comprimidos (segundo piso);SULIX TAMSULOSINA CLORHIDRATO 0.4MG X60CAPS LAB. SYNTHON;7800008011625;26;0;6000
Bodega 1 Comprimidos (segundo piso);T4 - BAGO LEVOTIROXINA SODICA 100MCG X50COMP LAB.BAGO;7800028001194;0;0;8000
Bodega 1 Comprimidos (segundo piso);T4 BAGO LEVOTIROXINA SODICA 75MCG. 50COMP. BAGO B;7800028001859;0;0;9000
Bodega 1 Comprimidos (segundo piso);TABLETAS ANTIACIDAS PHILLIPS X UNIDAD;7502253072566;49;0;1500
Bodega 1 Comprimidos (segundo piso);TAMSOL TAMSULOSINA CLORHIDRATO 0.4 MG X30CAPS LAB. GEDEON RICHTER;5997001370612;10;0;4500
Bodega 1 Comprimidos (segundo piso);TAMSULOSINA CLORHIDRATO 0.4MG 30COMP LCH;7800007808325;114;0;3500
Bodega 1 Comprimidos (segundo piso);TAPSIN M PARACETAMOL + ACIDO ACETILSALICILICO +CAFEINA ANHIDRA;7800004001637;95;0;1500
Bodega 1 Comprimidos (segundo piso);TAPSIN PERIODO PARACETAMOL + PAMABRON + MEPIRAMINA MALEATO 500MG + 25MG + 15MG X12COMP LAB MAVER;7800004507825;174;0;1500
Bodega 1 Comprimidos (segundo piso);TELGARD TELMISARTAN 80MG 30COMP. HETERO B;8903726249109;11;0;11000
Bodega 1 Comprimidos (segundo piso);TELLMI - D TELMISARTEN + HIDROCLOROTIAZIDA 80MG + 12.5MG X30COMP LAB. SAVAL;7800060145320;1;0;20000
Bodega 1 Comprimidos (segundo piso);TELLMI AM TELMISARTAN + AMLODIPINO 80MG + 5MG X30COMP LAB. SALVA;7800060173293;1;0;30000
Bodega 1 Comprimidos (segundo piso);TELLMI TELMISARTAN 80MG X30COMP LAB. SAVAL;7800060145597;0;0;21000
Bodega 1 Comprimidos (segundo piso);TELLMI-D 40125 TELMISARTAN 40 MGHIDROCLOROTIAZIDA 12.5MG ls;7800060145245;0;0;23000
Bodega 1 Comprimidos (segundo piso);TENSUREN AM 8010 30 COM TEVA;7800007809285;0;0;26000
Bodega 1 Comprimidos (segundo piso);TENSUREN AM TELMISARTAN + AMILODIPINO 40MG + 5MG X30COMP LAB. DE CHILE;7800007809278;0;0;26000
Bodega 1 Comprimidos (segundo piso);TENSUREN D TELMISARTAN + HIDROCLOROTIAZIDA 40MG + 12.5MG X30COMP LAB. DE CHILE;7800007805713;0;0;22000
Bodega 1 Comprimidos (segundo piso);TENSUREN D'' TELMISARTAN HIDROCLOROTIAZIDA 80 - 12.50MG. 30 COMP. LAB. CHILE;7800007805720;9;0;22000
Bodega 1 Comprimidos (segundo piso);TENSUREN TELMISARTAN 40 MG 30 COMPRIMIDOS ...;7800007805676;6;0;21000
Bodega 1 Comprimidos (segundo piso);TERBINAFINA 1. 20G CREMA TOPICA. LAB CHILE;7800007806796;78;0;3000
Bodega 1 Comprimidos (segundo piso);TETRALYSAL LIMECICLINA 300MG X28CAP LAB. GALDERMA;3499320003865;5;0;40000
Bodega 1 Comprimidos (segundo piso);TEXINAL TELMISARATAN 80MG X30COMP LAB. ASCEND;7804650881933;6;0;11000
Bodega 1 Comprimidos (segundo piso);TEXINAL TELMISARTAN 40MG X30COMP LAB. ASCEND;7804650882374;2;0;10000
Bodega 1 Comprimidos (segundo piso);THYROFIX  LEVOTIROXINA SODICA  75MCG  X50COMP  LAB. ETHON;7804633500653;8;0;3500
Bodega 1 Comprimidos (segundo piso);THYROFIX LEVOTIROXINA SODICA 25MG X50COMP LAB.ETHON;7804633500639;33;0;2500
Bodega 1 Comprimidos (segundo piso);THYROZOL TIAMAZOL 10MG X50COMP LAB. MERCK;7800017074437;8;0;29000
Bodega 1 Comprimidos (segundo piso);TILDIEM DILTIAZEM CLORHIDRATO 90MG X20COMP LAB. CHEMO;7800041040767;4;0;9500
Bodega 1 Comprimidos (segundo piso);TOL 12 FORTE amp VITAMINAS B12 + B6 +B1 100MCG + 100MCG + 100MCG 3ml LAB. SABAL;7800060144941;0;0;6500
Bodega 1 Comprimidos (segundo piso);TRAYENTA DUO 25850 MG X 60 COMP.;4048846019943;0;0;53000
Bodega 1 Comprimidos (segundo piso);TRAYENTA DUO LINAGLIPTINA + METFORMINA 2.5MG + 500MG X60COMP LAB. BEOHRINGER INGELHEIM;4048846019950;4;0;51000
Bodega 1 Comprimidos (segundo piso);TREXXIA ETORICOXIB 60MG. 14COMP. SYNTHON;7800008000827;72;0;5000
Bodega 1 Comprimidos (segundo piso);TRIMEBUTINO MALEATO 100MG X20COMP. LAB. MINLAB;7800063111513;160;0;1000
Bodega 1 Comprimidos (segundo piso);TRIO VAL PARACETAMOL + PSEUDOFEDRINA CLORHIDRATO + CLORFENAMINA MALEATO 500MG + 60MG + 4MG X20COMP;7800060110496;107;0;5000
Bodega 1 Comprimidos (segundo piso);ULTRIMIN ANTIJAQUECOSO X10 COMP LAB FARMEX;7800063310152;28;0;1000
Bodega 1 Comprimidos (segundo piso);ULTRIPTAN NARATRIPTAN 2.5MG X10COMP. LAB. MINTLAB;7800063003696;47;0;6500
Bodega 1 Comprimidos (segundo piso);VALAPLEX D VALSARTAN + HIDROCLOROTIAZIDA 80MG + 12.5MG X30COMP LAB. DE CHILE;7800007667458;0;0;19200
Bodega 1 Comprimidos (segundo piso);VALAX D;7800060147539;0;0;0
Bodega 1 Comprimidos (segundo piso);VALAX D VALSARTAN + HIDROCLOROTIAZIDA 160MG + 12.5 X30COMP LAB. SAVAL;7800060147614;0;0;16000
Bodega 1 Comprimidos (segundo piso);VALAX VALSARTAN 160MG;7800060147102;0;0;9000
Bodega 1 Comprimidos (segundo piso);VALAX VALSARTAN 80MG;7800060146990;0;0;7000
Bodega 1 Comprimidos (segundo piso);VALAXAM 1605 -VALSARTAN 160 MG AMLODIPINO 5 MG;7800060148260;7;0;30000
Bodega 1 Comprimidos (segundo piso);VALAXAM D VALSARTAN + AMLODIPINO + HIDROCLOTIAZIDA 160MG + 10MG + 12.5MG X30COMP LAB. SAVAL;7800060148697;8;0;30000
Bodega 1 Comprimidos (segundo piso);VALAXAM VALSARTAN + AMLODIPINA 160MG + 10MG X30COMP LAB. SALVAL;7800060148420;0;0;29000
Bodega 1 Comprimidos (segundo piso);VALAXAM VALSATAN + AMLODIPINO 80MG + 5MG X30COP LAB. SALVAL;7800060148185;0;0;32000
Bodega 1 Comprimidos (segundo piso);VALKEM VALSARTAN + HIDROCLORITIAZIDA 80MG + 12.5MG X30COMP LAB. ASCEND;7804650884545;0;0;8500
Bodega 1 Comprimidos (segundo piso);VALKEN D 16012.5MG VALSARTAN 160MGHIDROCLOROTIAZIDA 12.5MG X30COMP ASCEND B;7804650884569;2;0;10000
Bodega 1 Comprimidos (segundo piso);VALNOC 3MG ESZOPICLONA X30 COMP. LAB ABBOTT;7800026000991;6;0;12000
Bodega 1 Comprimidos (segundo piso);VALSARTAN 160MG;8903726312247;85;0;6000
Bodega 1 Comprimidos (segundo piso);VANTUX MAX SUPLEMENTO ALIMENTICIO X60CAPS LAB. ROYAL PHARMA;7800059002412;21;0;12500
Bodega 1 Comprimidos (segundo piso);VASARTAN 160MG HETERO;8903726312407;57;0;6000
Bodega 1 Comprimidos (segundo piso);VENOSMIL HIDROSMINA 200MG X60CAPS LAB. FAES FARMA;8470009653767;0;0;36000
Bodega 1 Comprimidos (segundo piso);VERALPRES VALSARTAN 160MG. X30COMP. EUROFARMA B;7891317205744;0;0;10000
Bodega 1 Comprimidos (segundo piso);VESICARE SOLIFENACINA SUCCINATO 5MG X10COMP LAB. ITF-LABOMED;7809591401820;0;0;14000
Bodega 1 Comprimidos (segundo piso);VILDAVITAE VILDAGLIPTINA 50MG X56COMP LAB. GALENICUM;8437020503600;1;0;18000
Bodega 1 Comprimidos (segundo piso);VILZERMET VILDAGLIPTINA + METFORMINA CLORHIDRATO 50MG + 1000MG X60COMP LAB. TECNOFARMA;7730979099912;0;0;40000
Bodega 1 Comprimidos (segundo piso);VILZERMET VILDAGLIPTINAMETFORMINA CLORHIDRATO 50MG850MG X60COMP TECNOFARMA B;7730979099929;1;0;35000
Bodega 1 Comprimidos (segundo piso);XIGDUO XR DAPAGLIFLOZINA + CLORHIDRATO DE METFORMINA 5MG + 1000MG X56UNID LAB. ASTRAZENECA;5000456013802;1;0;50000
Bodega 1 Comprimidos (segundo piso);XIGDUO XR DAPAGLIFLOZINACLORHIDRATO DE METFORMINA 10MG1000MG x28COMP. ASTRAZENECA;5000456013796;0;0;49000
Bodega 1 Comprimidos (segundo piso);XUMADOL PARACETAMOL 1G 20COMP ITF B;7809591401806;71;0;6000
Bodega 1 Comprimidos (segundo piso);XUMADOL PARACETAMOL EFERVESCENTE EN SOBRE 1G IFT CAJA LABOMED;7809591400113;52;0;8500
Bodega 1 Comprimidos (segundo piso);ZOMEL HP AMOXICILINA + CLARITROMICINA + ESOMEPRAZOL 1G + 500MG + 20MCG 25DOSIS LAB. SAVAL;7800060132184;2;0;40000
Bodega 1 Comprimidos (segundo piso);ZOMETIC ZOPICLONA 7.5MG X30COMP. CHEMA B;7800041047414;22;0;5500
Bodega 1 Comprimidos (segundo piso);ZOPICLONA 7.5MG. X30COMP. MILAB B;7800063001708;32;0;2000
Bodega 1 Comprimidos (segundo piso);ZOPLICONA 7.5MG X30COMP LAB. SEVEM;8901079150752;79;0;2000
Bodega 2 Perfumería (Segundo Piso);AGUA BRAVA AZUL;8411061090978;4;0;14000
Bodega 2 Perfumería (Segundo Piso);COLONIA INGLESA 400ML;7804945004139;7;0;4500
Bodega 2 Perfumería (Segundo Piso);DIAVOLO BANDERAS;8411061091647;4;0;14000
Bodega 2 Perfumería (Segundo Piso);EMINENCE BLACK 50ML;7804902042037;4;0;10000
Bodega 2 Perfumería (Segundo Piso);EMINENCE BLUE;7804902042020BLUE;4;0;10000
Bodega 2 Perfumería (Segundo Piso);GOLD CLASSIC MILLIONAIRE;7804902034773;4;0;9000
Bodega 2 Perfumería (Segundo Piso);MEDITERRANEO BANDERAS;8411061106679;4;0;19000
Bodega 2 Perfumería (Segundo Piso);NATALIE PERFUME 250ML;7804902043669;0;0;4000
Bodega 2 Perfumería (Segundo Piso);PINO CLASSIC MILLIONAIRE;7804902034568;4;0;10000
Bodega 2 Perfumería (Segundo Piso);SHAKIRA ROCK EDT50+LOC75;8411061091418;7;0;20000
Bodega 3 Jarabes (Segundo Piso);GASTRO ALIV 480ML MAVER;7800004004966;4;0;8000
FARMACIA;BOTIQUIN  PRIMERO AUXILIO 21 PIEZAS ROKIMEDS;75874714158262;10;0;12000
FARMACIA;MIRTA VITAE 15 MG MIRTAZAPINA 30 COMP. LAB.LAGENICUM;8437024105299;0;0;14000
FARMACIA;PRESERVATIVOS LIFESTYLES LARGE X3;7804918403495;1;0;3000
FARMACIA;TELA ADHESIVA PAPEL 5CM;75874894925311;0;0;5000
JARABES;ABRILAR HEDERA HELIX 35MG X100ML LAB. ENGELHARD;4104480705199;50;0;5500
JARABES;ACEMUK N-ACETILCISTEINA 100MG X100ML LAB.DEUTSCHE;7795380000872;14;0;10000
JARABES;ALGIAFIN PARACETAMOL 120MG 5ML X60ML LAB IPHSA;7804614931230;38;0;3000
JARABES;ALLEDRYL LORATADINA + PSEUDOEFEDRINA 2.5MG + 15MG X120ML LAB.PRATER;7804918410325;2;0;5000
JARABES;ALUMINIO HIDOXIDO HIDROXIDO DE ALUMINIO 6G X180ML LAB. CHILE;7800007136336;18;0;4000
JARABES;AMBROXOL CLORHIDRATO 30 MG 100 ML LAB. OPKO;7804620833580;63;0;2000
JARABES;AMBROXOL CLORHIDRATO AMBROXOL CLORHIDRATO 15MG X100 ML LAB.ASCEND;7804650886259;0;0;2000
JARABES;AMBROXOL CLORHIDRATO CLORHIDRATO DE AMBROXOL 15MG X100ML LAB. HOSPIFARMA;7804640561357;135;0;2000
JARABES;AMBROXOL CLORHIDRATO JBE 30MG5ML HOSP 120ML;7804640561340;91;0;2000
JARABES;AMOXICILINA + ACIDO CLAVULANICO AMOXICILINA + ACIDO CLAVULANICO 400MG + 57MG X70ML LAB. HOSPIFARMA;7804640560893;48;0;6500
JARABES;AMOXICILINA 500MG X60ML  LAB DFM;7801000001836;0;0;2000
JARABES;AMOXICILINA AMOXICILINA 250 MG X60ML LAB. CURAESPRING;7804673040065;11;0;1500
JARABES;AMOXICILINA SO AMOXICILINA 500 MG X60ML LAB. OPKO;7804620833412;70;0;2000
JARABES;AMOXICILINA SUS 250 MG 5ML LAB OPKO;7804620833610;69;0;2000
JARABES;ANTIAX MAGALDRATO + SIMETICONA 480MG + 100MG X180ML LAB. SAVAL;7800060014497;14;0;12000
JARABES;AVIATUS LEVODROPROPIZINA 30MG X120ML LAB. PRATER;7804918500910;16;0;4000
JARABES;AZITROMICINA AZIMTROMICINA 200MG X30ML LAB. HOSPIFARMA;7804640561364;1;0;4500
JARABES;BERSEN PREDNISONA 20MG X60ML LAB. PASTEUR;7800068010606;26;0;10000
JARABES;BILIDREN BILASTINA 2.5 MG X120ML LAB. FAES;8436024613414;8;0;18000
JARABES;BISOLVON BROMHEXINA CLORHIDRATO 8MG X125ML LAB. SANOFI;3664798040579;88;0;4500
JARABES;BISOLVON PEDIATRICO BROMEXHINA CLORHIDRATO 4MG X125ML LAB. SANOFI;3664798040623;69;0;4500
JARABES;BROMFIN BROMHEX CLORHIDRATO 8MG X100ML LAB. MINTLAB;7800063001524;71;0;2000
JARABES;BROMHEXINA CLORHIDRATO INFANTIL BROMHEXINA CLORHIDRATO 4MG X100ML LAB.SEVEN PHARMA;8903831007588;4;0;2000
JARABES;BRONCATOX LEVODROPROPIZINA 30MG X120ML LAB. SAVAL;7800060124240;20;0;5500
JARABES;BRONCOT AMBROXOL CLORHIDRATO 15MG X120ML LAB. ABBOTT;7800026003275;4;0;6500
JARABES;BRONCOTUSILAN ADULTO CARBOCISTEINA 250MG 120ML LAB. PASTEUR;7800068010057;137;0;5500
JARABES;BRONCOTUSILAN CARBOCISTEINA 100MG X120ML LAB. PASTEUR;7800068010040;177;0;5000
JARABES;BRONTAL ADULTO JARABE BROMEXINA 2 MG+ CLOFENADOL 12.5 MG. 100 ML. SANITAS;7800038041364;2;0;5500
JARABES;BRONTAL PEDIATRICO BROMEXHINA + CLOFENADIOL 1MG + 7MG X100ML LAB.SANITAS;7800038041371;107;0;5500
JARABES;BRONTEC HEDERA HELIX 35MG X100ML LAB. MILAB;7800063330648;23;0;2000
JARABES;BROPAVOL BROMEXHINA CLORHIDRATO 8 MG X100ML LAB. EUROFARMA;7800046004887;128;0;2500
JARABES;BROXUL SO JENGIBRE CON MIEL. 120 ML. ARAMA;7803501050337;5;0;2000
JARABES;BROXUL SPRAY JENGIBRE Y MIEL 30 ML.;7803501004323;0;0;2000
JARABES;BUBU ULTRA PREMIUM PAÑALES DESECHABLES XXG 15K;7805633027744;0;0;3000
JARABES;CAM JARABE 120ML;7800007188212;28;0;13000
JARABES;CASEN ENEMA ADULTOS X133ML SYNTHON;7800008001008;13;0;3000
JARABES;CASEN ENEMA INFANTIL SOLUCION SALINA LAXANTE X66ML SYNTHON;7800008001015;32;0;4800
JARABES;CEFADROXILO CEFADROXILO ANHIDRO 250 MG X60ML LAB. ANDROMACO;7800018129235;0;0;4000
JARABES;CETIRIZINA DICLORHIDRATO 5MG X5ML X60ML LAB HOSPIFARMA;7804640561418;100;0;2500
JARABES;CETIRIZINA DICLORHIDRATO 5MG X60ML LAB. CAPLIN POINT;8901790720197;42;0;3000
JARABES;CLORFENAMINA JARABE 2.5MG5ML NIPOLEN;7800063000817;56;0;3000
JARABES;CLORFERATON CLORFENAMINA MALEATO 2MG X120ML LAB. HOSPIFARMA;7804640560763;0;0;2500
JARABES;COBEFEN JARABE 120ML SANITAS;7800038042200;110;0;7500
JARABES;CORTIPREX PREDNISONA 20MG X60ML LAB. TEVA LCH;7800007479297;28;0;12000
JARABES;COTRIMOXAZOL SULFAMETOXAZOL + TRIMETOPRIMA 200MG + 40MG X100ML LAB. MINTLAB;7800063130125;35;0;2000
JARABES;CRECERSAN SUPLEMENTO ALIMENTICIO X200ML ALQUIMIA VERDE;1469852316131;19;0;4500
JARABES;DEPURATON SUPLEMENTO ALIMENTARIO X200ML LAB. ALQUIMIA VERDE;1469852316148;7;0;5000
JARABES;DESLORATADINA 2.5 MG5 ML. 120 ML. JRBE.;7804620834884;29;0;2500
JARABES;DESLORATADINA 25 MGML IPHSA;7804614931216;0;0;2500
JARABES;DIAREM NIFUROXAZIDA + ATAPULGITA 200MG + 500 MG X100ML LAB. SAVAL;7800060007642;23;0;11000
JARABES;FACIMIN OXIMETAZOLINA CLORHIDRATO 50MG 10ML LAB. MILAB;7800063330341;22;0;5000
JARABES;FASARAX JARABE HIDROXIZINA 10 MG5 ML. 120ML PRATER B;7804918400357;15;0;2500
JARABES;FE-RROVIT SUPLEMENTO ALIMENTICIO X200ML LAB. ALQUIMIA VERDE;1469852312225;18;0;4500
JARABES;FESANIL JARABE LEVODROPROPIZINA 30MG 5ML X120ML EUROFARMA B;7800050002930;0;0;3000
JARABES;FEXOFENADINA CLORHIDRATO FEXOFENADINA CLORHIDRATO 30 MG X100ML LAB. CAPLIN POINT;7804640561951;2;0;4000
JARABES;FINAGRIP IBUPROFENO + PSEUDOEFEDRINA CLORHIDRATO + CLORFENAMINA 200MG + 30MG + 2MG X100ML IPHSA;7804614931247;47;0;3000
JARABES;FINDALER CETIRIZINA DICLORHIDRATO 5MG X100ML LAB. EUROFARMA;7800046004658;21;0;5500
JARABES;FISIOLIMP PED.0.9 SOL.NAS.X30ML - PASTEUR;7800068014703;21;0;4000
JARABES;FORFLOW SOLUCION PARA ENEMA X133ML FAES FARMA;7804629440338;273;0;4000
JARABES;GASTRO ALIV SO X240ML MAVER;7800004003884;8;0;5500
JARABES;GAVISCON DOBLE ACCION SABOR MENTA JARABE X150ML LAB RECKITT BENCKISER;7805010005082;31;0;13000
JARABES;GENIOL FLU PARACETAMOL + PREUDOEFEDRINA SULFATO + CLORFENAMINA MALEATO 125MG + 30MG + 2MG X100ML LA;7800063000770;13;0;4000
JARABES;GESIDOL PARACETAMOL 120 MG X100ML LAB.EUROFARMA;7800050002794;20;0;4000
JARABES;IBUFREN FORTE IBUPROFENO 200MG X100ML S. ORAL LAB. PASTEUR;7804640560367;0;0;2000
JARABES;IBUPROFENO 100 MG 5 ML X 100 ML LAB ETHON;7804633500677;2;0;1500
JARABES;IBUPROFENO 200MG5ML OPKO;7804620833498;30;0;2000
JARABES;IDON SO DOMPERIDONA 1MG1ML X100ML LS;7800060009318;15;0;12000
JARABES;INFOR PRO  MULTIVITAMINICO   X180ML LAB. PRATER;7804918403570;5;0;7140
JARABES;INFOR PRO VITAMINA A D E B1 B2 SIN LACTOSA LIBRE DE SOD;7804918500835;0;0;5500
JARABES;IPSON-D FORTE IBUPROFENO + PSEUDOEFEDRINA CLORHIDRATO 200MG + 30MG X120ML LAB. SAVAL;7800060119086;14;0;13000
JARABES;KALAMTRES SUPLEMENTO ALIMENTICIO X200ML LAB. ALQUIMIA VERDE;1469852316216;13;0;5000
JARABES;LACTULOSA 66.7% X200ML;7804620834754;9;0;3500
JARABES;LACTULOSA SOLUCION ORAL LACTULOSA 65G 200ML LAV. LAFEDAR;7798021298294;27;0;3500
JARABES;LCH OXOLAMINA 28MG X100ML LAB. CHILE;7800007695314;12;0;2000
JARABES;LCH POTASIO GLUCONATO 4.68G X200ML LAB. CHILE;7800007138545;7;0;7000
JARABES;LEVOCETIRIZINA DICLORHIDRATO LEVOCETIRIZINA DICLORHIDRATO 2.5mg X100ML LAB.CAPLIN POINT;8901790720180;0;0;3000
JARABES;LEVORIGOTAX FORTE JARABE LEVOCETIRIZINA 5MG5ML 120ML PRATER;7804918500842;5;0;10000
JARABES;LORATADINA LORATADINA 5MG X90ML LAB. MINTLAB;7800063130699;10;0;1500
JARABES;MALTOFER HIERRO 50 MG X100ML LAB. ANDROMACO;7861073971085;5;0;21000
JARABES;MEBENDAZOL MEBENDAZOL 100 MG X35ML LAB. LAFEDAR;7800086795202;0;0;5000
JARABES;MILAB FLUCLOXACILIA 250MG X60ML LAB. MINTLAB;7800063130163;5;0;3000
JARABES;MOKIT OFF KIDS CLORURO DE SODIO SOLUCION NASAL 0.9 X50ML PRATER;7804918452615;17;0;3500
JARABES;MULCATEL SO 10 MAV 200MLMAVER;7800004303434;166;0;10000
JARABES;MUXOL ADULTO AMBROXOL CLORHIDRATO 30 MG X100ML LAB. SAVAL;7800060009684;7;0;4000
JARABES;NASTIZOL PSEUDOEFEDRINA + CLORFENAMINA MALEATO 30MG + 2MG X120ML LAB. BAGO;7800028310661;6;0;10000
JARABES;NEOHYSTICLAR DESLORATADINA 2.5MG X90ML LAB. MILAB;7800063000800;21;0;4000
JARABES;NERBOTON JARABE COMPLEJO B X120ML LAB. FOP;7800023226707;3;0;8000
JARABES;NOSCAPINA NOSCAPINA 5 MG X100ML LAB. MILAB;7800063130033;0;0;1500
JARABES;OXALAMINA ADULTOS JBE. 50 MG. - 5 ML. 100 ML. LAB.CHILE;7800007695239;26;0;2000
JARABES;PALTOMIEL ADULTO ANTITUSIVO Y FLUIDIFICANTE N. JBE. 200 ML. LAB. KNOP;7803504404106;45;0;2000
JARABES;PALTOMIEL INFANTIL JARABE X125ML KNOP;7803504404113;60;0;1500
JARABES;PANADOL NIÑO PARACETAMOL 160MG X60ML LAB. GSK;7804900000367;15;0;5500
JARABES;PECTOX HEDERA HELIX 35 MG X120ML LAB. KNOP;7803504001237;14;0;2000
JARABES;PIESAN CLOTRIMAZOL POLVO 1% 100G LAB IPHSA;7804614931407;6;0;3500
JARABES;PREDNISONA PREDNISONA 20MG X60ML LAB. HOSPIFARMA;7804640561562;103;0;4000
JARABES;PROBEL B SO BETAMETASONA 0.25 MG + CLORFENAMINA 2.00 MG. 120 ML. PASTEUR;7800068014192;0;0;9000
JARABES;PROCION PREDNISONA 20MG X60ML LAB. EUROFARMA;7800046005495;0;0;8500
JARABES;PRODEL CLORFENAMINA MALEATO 2MG X120ML LAB. PASTEUR;7800068014130;23;0;6500
JARABES;PROPOLEO MIEL SPRAY;7803319004430;78;0;2000
JARABES;PROPOLEO SPRAY MIEL MENTOL X30ML;7805633013679;244;0;2000
JARABES;PROPOLEO SPRAY SABOR MENTA-MIEL ARAMA;7803501004491;700;0;2000
JARABES;PROPOLSAN PROPOLEO SPRAY KINDER S. FRAMBUESA 30 ML LAB. RAVEPHARMA;7805357001365;118;0;2000
JARABES;PROPOLSAN PROPOLEO SPRAY MIEL 30ML LB. RAVEPHARMA;7805357003871;92;0;2000
JARABES;PROPOLSAN PROPOLEO SPRAY S. JENGIBRE 30 ML LAB. RAVEPHARMA;7805357002102;118;0;2000
JARABES;PROPOLSAN PROPOLEO SPRAY S. MENTA 30 ML LAB. RAVEPHARMA;7805357003864;109;0;2000
JARABES;PYRIPED FORTE IBUPROFENO SUSP O 200MG5ML 100ML;7800063000824;26;0;2500
JARABES;RADIGEN RISPERIDONA 1MG 30ML LAB. EUROFARMA;7800050003401;8;0;10000
JARABES;REMITEX CETIRIZINA DICLORHIDRATO 5MG 100ML LAB. BAGO;7800028842308;27;0;12000
JARABES;RIGOTAX CETIRIZINA DICLORHIDRATO 5MG X60ML LAB. PRATER;7804918402931;15;0;7000
JARABES;SPRAY DE PROPOLEO SABOR MAQUI;7805357001679;47;0;2000
JARABES;SPRAY DE PROPOLEO SABOR MATICO;7805357001297;13;0;2000
JARABES;TESODRIN LEVODROPROPIZINA 30MG X120ML LAB. CHEMO;7800041046400;3;0;3500
