Producto;Codigo;Stock;Costo;Precio;Categoria
DUREX REAL FEEL S/LATEX X3UND;7702626214856;2;0;2000;SIN CLASIFICAR
ADVANTAGE TRATAMIENTO ANTIPULGAS GATOS 1X08ML 4 A 8 KG PIPETA 1X08ML ELANCO;4007221042914;17;0;10000;Antibióticos
ADVANTAGE TRATAMIENTO ANTIPULGAS GATOS 1X08ML 4 KG PIPETA 1X08ML ELANCO;7702123000907;33;0;6500;Antibióticos
ADVOCATE ANTIPARACITARIO INTERNO Y EXTERNO PARA GATOS 1X0.8 4 A 8 KG ELANCO;4007221048336;0;0;20000;SIN CLASIFICAR
ADVOCATE IMIDACKIORIDA 10% MOXIDECTINA 1% 1X0.4ML PIPETA ELANCO;4007221048329;0;0;13000;Dispositivos y accesorios médicos
ALERDRAG HIDROCORTISONA 0.5 SHAMPOO ANTIALERGICO X150ML DRAG PHARMA;7800006001321;18;0;13000;Corticosteroides, esteroides anabólicos
APETICAT SUPLEMENTO ALIMENTICIO X100ML LAB. DRAG PHARMA;7800006002908;3;0;8000;Vitaminas, minerales y oligoelementos
APETIPED SUPLEMENTO VITAMINICO X100ML LAB. DRAG PHARMA;7800006002724;7;0;8500;Vitaminas, minerales y oligoelementos
APOQUEL OCLACITINIB 16MG X20COMP. ZOETIS;5414736054667;1;0;45000;SIN CLASIFICAR
APOQUEL OCLACITINIB 3.6MG X20COMP LAB. ZOETIS;5414736044194;7;0;38000;SIN CLASIFICAR
APOQUEL OCLACITINIB 5.4MG X20COMP ZOETIS;5414736044200;4;0;40000;SIN CLASIFICAR
ARTRI-TAB SUPLEMENTO ALIMENTICIO MASCOTAS 60TABS LAB INTERFARMA;714193699711;7;0;29000;Vitaminas, minerales y oligoelementos
ARTRIOFIN CARPROFENO 88MG X10COMPR. LAB DRAG PHARMA;7800006004384;12;0;14000;SIN CLASIFICAR
BEAPHAR CEPILLO DENTAL DEDO X2UND BEAPHAR;8711231104482;3;0;6500;Dispositivos y accesorios médicos
BEAPHAR SHAMPOO GATOS;8711231106523;2;0;4500;SIN CLASIFICAR
BIO-POWER LACTOBACILLUS ACIDOPHILUS + BIFIDOBACTERIUM BIFIDUM + ENTEROCOCCUS 50000000 UFC X3 X100G;7800006005220;2;0;7500;Medicamentos y Productos Farmacéuticos
BRAVETO GEO ID LOCALIZA MASCOTA PERDIDA X1UND;7804601180337;1;0;5000;SIN CLASIFICAR
CABATINA FITOMENADIONA 2 SO ANTIHEMORRAGICO DRAG PHARMA;7800006008245;7;0;8000;SIN CLASIFICAR
CALMING COLLAR OBROZA 65CM BEAPHAR;8711231175833;0;0;11000;SIN CLASIFICAR
CALVIPET CALCIO VITAMINADO EN POLVO PARA PERROS X100G DRAG PHARMA;7800006002595;7;0;8000;Sales de calcio y reguladores del calcio
CANIGEST COMBI 16 ML PERROS GATOS;5391504342303;23;0;9000;SIN CLASIFICAR
CEFALEXINA 15% SO ANTIBIOTICO X100ML EHLINGER;7804622980534;0;0;22000;Antibióticos
CEFALEXINA MONOHIDRATO 500MG X10 COMP. LAB HOLLIDAY;76099502041151;2;0;22000;Antibióticos
CEPILLO DOG DENTAL BEAPHAR;8711231153152;3;0;6000;Dispositivos y accesorios médicos
CIPROVET LABYES SOLUCION OFTALMICA CICATRIZANTE ANTIBACTERIAL X5ML AGROVET;7798176420502;13;0;19000;Otras sales
CLABASEPTIN AMOXICCILINA + ACIDO CLAVULANICO 400MG + 100MG X10COMP LAB. VETOQUINOL;3605874594500;18;0;20000;Vitaminas, minerales y oligoelementos
CLAVASEPTIN 250MG AMOXICILIA + ACIDO CLAVULANICO 200MG + 50MG X10COMP LAB. VETOQUINOL;3605874594494;6;0;20000;Vitaminas, minerales y oligoelementos
CLAVASEPTIN AMOXCIXILINA + ACIDO CLAVULANICO 50 MG. + 10 MG 10 COMP. LAB. VETOQUINOL;3605874598867;26;0;11500;Vitaminas, minerales y oligoelementos
CLINDABONE CLINDAMICINA ANTIBIOTICO ORAL 165MG X20COMPR DRAG PHARMA;7800006006364;21;0;18000;Antibióticos
CLORANFENICOL 3+VIOLETA GENCIANA 0.15. SOLUCION SPRAY X62.2G;7804610650265;0;0;11000;Medicamentos y Productos Farmacéuticos
CONDROVET SUPL. NUTRICIONAL 60 COMP;7800006011481;2;0;24000;SIN CLASIFICAR
CONDROVET SUPLEMENTO ALIMENTICIO X30COMP. LAB. DRAG PHARMA;7800006005619;0;0;19000;Vitaminas, minerales y oligoelementos
CRACUL CAPSICUM OLEORRESINA X20COMP DRAG PHARMA;7800006010705;3;0;9000;SIN CLASIFICAR
DERMISOLONA PREDNISOLONA ACETATO 4.5MG X30ML LAB. DRAG PHARMA;7800006009891;17;0;11000;Oftálmicos
DERMISONA PREDNISOLONA BASE 4.5MG X30ML LAB. DRAG PHARMA;7800006005268;21;0;12000;Oftálmicos
DERMO ACTIV DESINFECTANTE X30ML LAB. MEDVETAROM;7804613901838;4;0;17000;SIN CLASIFICAR
DIAZINON DIMPILATO 60G X10CC LAB. EXIMERK;7804610650012;32;0;5800;SIN CLASIFICAR
DIMODROL MEDROXIPROGESTERONA ACETATO 50MG X50ML LAB. VETERQUIMICA;7804669580834;5;0;4000;Estrógenos, progestágenos y anticoncep.
DOGUIVIT ADULTO SUPLEMENTO MULTIVITAMINICO Y MINERALES X30 COMP. DRAG PHARMA;7800006000119;6;0;6500;Vitaminas, minerales y oligoelementos
DOGUIVIT CACHORRO SUPLEMENTO MULTIVITAMINICO X60COMP. LAB.DRAG PHARMA;7800006003752;3;0;7500;Vitaminas, minerales y oligoelementos
DORAZEL PLUS SHAMPOO PARA PERROS PERMETRINA 1+PIPERONIL 2.5 X300ML DRAG PHARMA;7800006002069;15;0;4500;Antihelmínticos y otros antiparasitarios
DOXIMICIN DOXICICLINA HICLATO 100MG X10COMP LAB. DRAG PHARMA;7800006003158;5;0;11000;Antibióticos
DOXIMICIN DOXICICLINA HICLATO 11.54MG X60ML LAB. DRAG PHARMA;7800006006692;8;0;10000;Antibióticos
DRONTAL CATS  EMBONATO DE PIRANTEL + PRAZIQUANTEL  230MG + 20MG  1UNIDAD  LAB. ELANCO;4007221053675;0;0;2000;SIN CLASIFICAR
DRONTAL PUPPY PAMOATO DE PIRANTEL FEBANTEL 1.44G + 1.5 G X20ML LAB. ELANCO;4007221054221;8;0;10000;SIN CLASIFICAR
ECO TRAPER SHAMPOO 250ML AVENA;7805505009335;3;0;4000;SIN CLASIFICAR
ECO-CAT COLLAR REPELENTE DE PULGAS PARA GATOS X1UND DRAG PHARMA;7800006004438;0;0;4000;SIN CLASIFICAR
ECO-DOG REPELENTE DE PULGAS COLLAR X1UNIDAD LAB. DRAG PHARMA;7800006004445;3;0;4000;SIN CLASIFICAR
ELECTROVET SUPLEMENTO NUTRICIONAL X500ML FRAG PHARMA;7800006009914;0;0;8000;Vitaminas, minerales y oligoelementos
F.L.T. SHAMPOO MEDICADO PERROS Y GATOS AZUFRE 2+PEROXIDO DE BENZOILO 2.5 X150ML DRAG PHARMA;7800006000546;4;0;9500;Dermatológicos, fanereos
FIBRINOPET CONCENTRADO DE PAPAYA 300MG X10COMP LAB. IMPORTVET;761887187359;6;0;6500;Dispositivos y accesorios médicos
FIPRODRAG GATOS FIPRONIL 10 1 POMO DE 0.5ML ANTIPARASITARIO EXTERNO DRAG PHARMA;7800006011191;1;0;5000;SIN CLASIFICAR
FIPROKILL CONTRA PULGAS Y GARRAPATAS PERROS Y GATOS SOLUCION SPRAY FIPRONIL 0.25 X100ML DRAG PHARMA;7800006005794;2;0;15470;Otras sales
FIPROKILL CONTRA PULGAS Y GARRAPATAS PERROS Y GATOS SOLUCION SPRAY FIPRONIL 0.25 X50ML DRAG PHARMA;7800006008993;0;0;9000;Otras sales
FIPRONIL 10 PIPETA GATOS FRONTLINE PLUS X1UND PIPETA;7730997410607;0;0;6500;Dispositivos y accesorios médicos
FIT SABANITAS 60-60CM X 10 UN;7800006010118;3;0;2500;SIN CLASIFICAR
FLORA FIX PET;7898921847063;56;0;10000;SIN CLASIFICAR
FLOVOVERMIC ANTIPARASITARIO INTERNO 1COMPRIMIDO CAJA X60UND XXC20;7800006010316;0;0;1200;Dispositivos y accesorios médicos
FLOVOVERMIC ANTIPARASITARIO INTERNO X60COMP 10KG DRAG PHARMA XXU20;7800006002779;2;0;72000;SIN CLASIFICAR
FLOVOVERMIC RAZA GRANDE X20COMP DRAG PHARMA XXU21;7800006003349;0;0;3500;SIN CLASIFICAR
FLOVOVERMIC RAZA GRANDE X20COMPR DRAG PHARMA XXC21;XXC21;0;0;3000;SIN CLASIFICAR
FRONTLINE FIPRONIL 0.25 SPRAY PERROS Y GATOS X250ML.;7809599502345;13;0;15000;SIN CLASIFICAR
FRONTLINE PIPETA ANTIPULGAS PERROS 10 KILOS 1 UND LAB. BOEHRINGER;7730997410591;12;0;7000;Dispositivos y accesorios médicos
FRONTLINE PLUS PERROS ENTRE 20 Y 40 KILOS X1UND PIPETA BOEHRINGER;7730997410577;10;0;10000;Dispositivos y accesorios médicos
FRONTLINE PLUS PERROS ENTRE 40 Y 60 KILOS;7730997410560;18;0;13000;SIN CLASIFICAR
FRONTLINE PLUS PIPETA PERRO 10-20 KG;7730997410584;21;0;8000;Dispositivos y accesorios médicos
GASTROENTERIL METRONIDAZOL 2.5G 120ML LAB. DRAG PHARMA;7800006006975;11;0;11500;Amebicidas, Tricomonacidas y Antiprotoz.
GLICOMIC PET SUPLEMENTO ALIMENTICIO 125ML LAB. MICROSULES;7895559320036;5;0;12000;Vitaminas, minerales y oligoelementos
GLICOPAN PET SUPLEMENTO VITAMINICO X125ML LAB. VETNIL;7898053580883;3;0;16500;Vitaminas, minerales y oligoelementos
HASYUN DEXAMETASONA 0.25MG X10COMP LAB. DRAG PHARMA;7800006000553;0;0;8500;Corticosteroides, esteroides anabólicos
HEMOMIC PET SUPLEMENTO ALIMENTICIO X60ML LAB. MICROSULES;7895559330035;5;0;7000;Vitaminas, minerales y oligoelementos
HEPROTEC ESTIMULANTE DE APETITO CANINO X180ML LAB. DRAG PHARMA;7800006000232;0;0;8500;SIN CLASIFICAR
HERPLEX-L L-LISINA 400MG X30ML LAB. DRAG PHARMA;7800006006821;14;0;10000;SIN CLASIFICAR
INMUNOPET BETAGLUCANOS 1G X60ML LAB. DRAG PHARMA;7800006007521;0;0;11000;SIN CLASIFICAR
INVEADE VITAMINAS SOLUCION ORAL LAB. DRAG PHARMA;7800006000683;4;0;5000;Medicamentos y Productos Farmacéuticos
INVERMIC LEVAMISOL 2.360G 10ML LAB. DRAG PHARMA;7800006000249;14;0;1500;SIN CLASIFICAR
INVERMIC LEVAMISOL 2.360G X10ML LAB. DRAG PHARMA;7800006002861;92;0;1500;SIN CLASIFICAR
IVOMEC 1 IVERMECTINA 1G X50ML LAB. BOEHRINGER INGELHEIM;7809599501683;1;0;32000;Antihelmínticos y otros antiparasitarios
LAGRIPET LIMPIADOR DE MANCHAS MASCOTAS X50ML LAB. DRAG PHARMA;7800006005350;1;0;6000;SIN CLASIFICAR
LAXDRAG SUPLEMENTO ALIMENTICIO GATO X90G LAB. DRAG PHARMA;7800006002564;6;0;5500;Vitaminas, minerales y oligoelementos
MAMISTOP GATO 100GR;7800006004421;32;0;5500;SIN CLASIFICAR
MAMISTOP PERROS SUSTITUTO LACTEO CANINO X250G DRAG PHARMA;7800006003622;38;0;10000;Fórmulas especificados por Minsal
MAMISTOP SUSTITUTO LACTEO CANINO X125G LAB. DRAG PHARMA;7800006003561;28;0;8000;Fórmulas especificados por Minsal
MELOXIVET JARABE;7800006011542;3;0;17000;SIN CLASIFICAR
MELOXIVET MELOXICAM 1MG X60ML LAB. DRAG PHARMA;7800006010330;18;0;17000;Analgésico Antinflamatorio
MIXANTIP PLUS ANTIBIOTICO+ ANTIFLAMATORIO+ ANTIALERGICO X15G LAB. DRAG PHARMA;7800006003455;40;0;10000;SIN CLASIFICAR
MIXANTIP PLUS CREMA ANTIBIOTICO 50 GR. LAB. PHARMA;7800006008221;19;0;16000;Fórmulas especificados por Minsal
MULTI - VIT MULTIVITAMINICO + TAURINA X50ML LAB. BEAPHAR;8711231114306;0;0;14000;Vitaminas, minerales y oligoelementos
NAXPET KETOPROFENO 400MG X20ML LAB. DRAG PHARMA;7800006006814;0;0;7000;Analgésico Antinflamatorio
NAXPET KETOPROFNO 10MG X10COMP LAB. DRAG PHARMA;7800006002410;14;0;8000;SIN CLASIFICAR
NAXPET RAZA GRANDE KETOPROFENO 30MG ANALGESICO ANTIPIRETICO Y ANTIINFLAMATORIO X10COMP KDRAG PHARMA;7800006003370;60;0;9000;Analgésico Antinflamatorio
NEXGARD 10.1 -25KG AFOXOLANER 68MG X3COMP LAB. BOEHRINGER INGELHEIM;7809599501553;0;0;17000;SIN CLASIFICAR
NEXGARD 15.1 - 30KG AFOXOLANER + MIBEMICINA OXIMA 75MG + 15.0MG X3COMP LAB. BOEHRINGER INGELHEIM;7809599501980;0;0;35000;Antídotos, quelantes y eméticos
NEXGARD 2-4KG AFOXOLANER 11.3MG X3COMP LAB. BOEHRINGER INGELHEIM;7809599501539;65;0;14000;SIN CLASIFICAR
NEXGARD 25 - 50KG AFOXOLANER 136MG X3COMP LAB. BOEHRINGER INGELHEIM;7809599501560;89;0;23000;SIN CLASIFICAR
NEXGARD 4.1 - 10KG AFOXOLANER 28.3MG X3COMP LAB. BOEHRINGER INGELHEIM;7809599501546;16;0;15000;SIN CLASIFICAR
NEXGARD COMBO 0,8 2,5KG X 1UND;4064951005718;8;0;9500;SIN CLASIFICAR
NEXGARD COMBO 2,5 7,5 X 1UND 0,9ML;4064951007040;0;0;11000;SIN CLASIFICAR
NEXGARD SPECTRA 2-3.5KG AFOXOLANER + MIBEMICINA OXIMA 9.375MG + 1.875MG X3CAPS LAB. BOEHRINGEER ING;7809599501959;37;0;21000;Antídotos, quelantes y eméticos
NEXGARD SPECTRA 3.6 - 7.5KG AFOXOLANER + MIBEMICINA OXIMA 18.750MG + 3.750MG X3CAPS LAB. BOEHRINGEE;7809599501966;21;0;26000;Antídotos, quelantes y eméticos
NEXGARD SPECTRA 30.1 - 60KG AFOXOLANER + MIBEMICINA OXIMA 150.0MG + 30.0MG X3CAPS LAB. BOEHRINGEER;7809599501997;6;0;43000;Antídotos, quelantes y eméticos
NEXGARD SPECTRA 7.6 - 15KG AFOXOLANER + MIBEMICINA OXIMA 37.500MG + 7.500MG X3CAPS LAB. BOEHRINGEER;7809599501973;1;0;31000;Antídotos, quelantes y eméticos
OFTAVET CIPROFLOXACINO + EDTA 3.49MG + 2.33MG X5ML LAB. DRAG PHARMA;7800006008238;15;0;18500;Oftálmicos
OMEGA 3 PETS GATOS SUPLEMENTO NUTRICIONAL X125 ML SPES;7805350000372;0;0;6000;Vitaminas, minerales y oligoelementos
OMEGA 3 PETS PERROS SUPLEMENTO NUTRICIONAL X125ML;7805350000365;0;0;4500;Vitaminas, minerales y oligoelementos
OTIBACT CIPROFLOXACINO 1 CLOTRIMAZOL 1 TRIAMCINOLONA 0.05 GEL OTICO DRAG PHARMA;7800006010149;0;0;11500;Oftálmicos
OTOCLEAN LIMPIADOR OTOLONGICO ECIPHAR;8435458400300;15;0;28000;SIN CLASIFICAR
OVO-6 MEDROXIPROGESTERONA ACETATO 50ML X1ML LAB. DRAG PHARMA;7800006000287;1;0;4000;Estrógenos, progestágenos y anticoncep.
OXTRIN 30 COMP. LAB. BRUWER;7797600000600;1;0;25000;SIN CLASIFICAR
PACIFOR ACEPROMAZINA MALEATO 10MG X10COMP LAB. DRAG PHARMA;7800006000720;0;0;8500;SIN CLASIFICAR
PAPAINPET EXTRACTO DE PAPAYA 50 MG. 30 COMP. LAB. PHARMA;7800006010170;11;0;8000;SIN CLASIFICAR
PAZ-PET MODIFICADO DE CONDUCTA PARA PERROS X60ML LAB. DRAG PHARMA;7800006005589;1;0;8000;SIN CLASIFICAR
PET OUT REPELENTE PARA PERROS Y GATOS 160ML;7800006003394;4;0;7000;SIN CLASIFICAR
PET-OTIC SOLUCION DE LIMPIEZA OTICA X100ML DRAG PHARMA;7800006003745;0;0;10000;Otras sales
PETEVER FORTE SHAMPOO ANTISEPTICO 150 ML DRAG PHARMA;7800006001291;0;0;8500;SIN CLASIFICAR
PETEVER PLUS CLORHEXIDINA GLUCCONATO 0.12% + ALCOHOL ETILICO 6.% 100 ML. LAB. PHARMA;7800006008436;4;0;10000;Antibióticos
POSATEX 8.8ML MSD;8713184155351;1;0;22000;SIN CLASIFICAR
PREVICOX FIROCOXIB 227MG LAB BOEHRINGER;7809599501751;2;0;20000;SIN CLASIFICAR
PSUPERPET OMEGA SENIOR 3 Y 6 SUPLEMENTO NUTRICIONAL X125ML DRAG PHARMA;7800006006500;0;0;5500;Vitaminas, minerales y oligoelementos
REGEPIPEL PLUS CLORHEXIDINA GLUCONATO 2% MICONAZOL 2% SHAMPOO ANTISEPTICO Y ANTIMICOTICO X150ML DRA;7800006005169;0;0;11000;Antibióticos
RESPIG SULFAMETOXAZOL + TRIMETOPRIMA 200MG + 40MG X100ML LAB. DRAG PHARMA;7800006000324;11;0;6500;SIN CLASIFICAR
RIMADYL CARPROFENO ANTIINFLAMATORIO 100MG X60COMP ZOETIS;7804650310884;0;0;67000;SIN CLASIFICAR
ROSTRUM ENROFLOXACINO 25MG 20ML LAB. DRAG PHARMA;7800006006913;0;0;6000;SIN CLASIFICAR
ROSTRUM ENROFLOXACINO 50MG X10COMP. LAB. DRAG PHARMA;7800006002397;25;0;7500;SIN CLASIFICAR
SERESTO COLLAR PARA GATOS Y PERROS - 8KG IMIDACLOPRIDA 1.25G+FLUMETRINA 0.56G ELANCO;4007221046035;2;0;32000;SIN CLASIFICAR
SILIMADRAG SILIMARINA + DL- METIONINA + COLINA CLORURO 25MG + 80MG + 80MG X120ML LAB. DRAG PHARMA;7800006010217;3;0;15000;Medicamentos y Productos Farmacéuticos
SILIMARINA VITANIMAL CONCENTRADO DE SILYMARINA 120MG X30COMP LAB. GMP;761887135476;6;0;15000;Dispositivos y accesorios médicos
SIMPARICA 1.3 A 2.5 KILOS. SAROLANER 5MG. 3COMP. LAB. ZOETIS;7804650311058;12;0;15000;SIN CLASIFICAR
SIMPARICA 10 A 20 KILOS . SAROLANER 40MG. 3COMP. LAB. ZOETIS;7804650311089;9;0;17000;SIN CLASIFICAR
SIMPARICA 10MG SAROLANER X3 COMP. MASTICABLES LAB ZOETIS;7804650311065;9;0;15000;SIN CLASIFICAR
SIMPARICA 20 A 40 KILOS. SAROLANER 80 MG. 3COMP. LAB. ZOETIS;7804650311096;2;0;29000;SIN CLASIFICAR
SIMPARICA 40-60 KILOS. SAROLER 120 MG. 3 COMP. LAB. ZOETIS;7804650311102;0;0;30000;SIN CLASIFICAR
SIMPARICA 5 A 10 KILOS. SAROLANER 20MG. 3COMP. LAB. ZOETIS;7804650311072;9;0;15000;SIN CLASIFICAR
SINPUL SPRAY PERROS ANTI PULGAS Y GARRAPATAS X200ML LAB. DRAG PHARMA;7800006002618;9;0;7500;SIN CLASIFICAR
SINPULDRY POLVO ANTIPARASITARIO EXTERNO PARA GATOS X100 GR. DRAG PHARMA;7800006002953;4;0;3500;Otros equipos electrom. no especificados
SINPULDRY POLVO ANTIPARASITARIO EXTERNO PARA PERROS X100 GR. DRAG PHARMA;7800006000164;6;0;4500;Otros equipos electrom. no especificados
SUCRAVET SUCRALFATO S. ORAL 100 ML LAB. CHEMIE;7804605270874;0;0;20000;Antiulcerosos y relacionados
SUPERPET OMEGA PUPPY OMEGA 3 Y 6 SUPLEMENTO NUTRICIONAL X125ML DRAG PHARMA;7800006006517;0;0;5000;Vitaminas, minerales y oligoelementos
TELA DE BAMBOO TOALLITAS HUMEDAS HIPOALERGENICAS ANTIBACTERIANA X100UND ANASAC;7805505011819;20;0;3500;Cintas adhesivas y productos relacionado
TETERO MASCOTAS X60CC LHAURA;7707297412860;0;0;4500;SIN CLASIFICAR
TIDY GATOS SHAMPOO SECO PERFUMADO;7800006002762;7;0;2500;SIN CLASIFICAR
TOALLITAS HUMEDAS CON CLORHEXIDINAX 40UND WUWU;767501110965;0;0;5000;SIN CLASIFICAR
TOLLAS HUMEDAS LIMPIEZA MASCOTAS;8051490250538;0;0;6500;SIN CLASIFICAR
TRANSIMED SUSPENSION OTICA Y TOPICA USO EXTERNO X15ML DRAG PHARMA;7800006000577;9;0;8500;SIN CLASIFICAR
TRAPER SHAMPOO GATOS ESPUMA SECA X170ML TRAPER;7805505005627;1;0;10000;SIN CLASIFICAR
ULTRAFIL PLUS X20ML DRAG PHARMA;7800006009488;30;0;15000;SIN CLASIFICAR
VANGUARD SEXTUPLE PLUS 1MML;7804650311003;25;0;4000;SIN CLASIFICAR
VITADRAG CON TAURINA SUPLEMENTO NUTRICIONAL X90GR DRAG PHARMA;7800006003028;1;0;7500;Vitaminas, minerales y oligoelementos
VITO ADULTO SUPLEMENTO PROTEICO CANINO X100G LAB. VITO;7804629990079;0;0;6500;Vitaminas, minerales y oligoelementos
VITO PREÑEZ PERRO SUPLEMENTO PROTEICO X100G LAB. VITO;7804629990055;7;0;7000;Vitaminas, minerales y oligoelementos
VITO SENIOR SUPLEMENTO PROTEICO CANINO X100G LAB. VITO;7804629990086;7;0;6500;Vitaminas, minerales y oligoelementos
10VITS + 2MINERALES MULTIVITAMINICO X60GOMITAS LAB. SPRINGLIFE;7805633028700;0;0;8500;Vitaminas, minerales y oligoelementos
10VITS + 2MINERALES MULTIVITAMINICO X60GOMITAS LAB. SPRINGLIFE;75952535126990;0;0;0;Vitaminas, minerales y oligoelementos
ACEITE DE BACALAO 6MG X200G LAB. AURA VITALIS;7803319000029;0;0;2500;Laxantes
ACEITE PEPA DE CALABAZA 1000MG X60CAPS LAB. NATURALFARMA;7804640562194;0;0;4000;Laxantes
ACEITE ROSA MOSQUETA 100 NATURAL;7892065173286;0;0;4000;Laxantes
AFTER SUN LEBLON ALOE VERA 190 G.;7800004005284;11;0;3500;Medicamentos y Productos Farmacéuticos
AGUA VIVA SUPLEMENTO ALIMETICIO X200ML LAB. ALQUIMIA VERDE;1469852318005;0;0;5000;Agua y electrolitos
AJO NEGRO 60 CAP FULL ENERGIC;29040641257;0;0;7500;SIN CLASIFICAR
AJO PEREJIL SUPLEMENTO ALIMENTICIO 350MG X60 CAPS LAB. VALLE Y SOL;5854020658841;3;0;3500;Vitaminas, minerales y oligoelementos
AJO PURO AJO EN POLVO 297MG X60 CAP. LAB. AURA VITALIS;7803319004492;100;0;3000;Otros equipos electrom. no especificados
ALCACHOFA 0.228ML 60CAPS LAB. AURA VITALIS;7803319000098;100;0;3500;SIN CLASIFICAR
ALEJANDRIA;76062168013522;0;0;150;SIN CLASIFICAR
ALOE FEROX 150MG X20 CAPS LAB. GARDEN HOUSE;7803510002914;1;0;2500;Medicamentos y Productos Farmacéuticos
ALOE VERA 250MG X60CAPS LAB. NATURAL SPA;5854020658414;100;0;4000;Medicamentos y Productos Farmacéuticos
ALOE VERA CON OPUNTIA X1000ML VALLE Y SOL;9000000099005;0;0;10000;Medicamentos y Productos Farmacéuticos
ALOE VERA CON OPUNTIA X500ML VALLE Y SOL;9000000000001;0;0;6500;Medicamentos y Productos Farmacéuticos
ALOE VERA GEL X1000ML VALLE Y SOL;7808751000545;0;0;10000;Medicamentos y Productos Farmacéuticos
ALOE VERA GEL X500ML VALLE Y SOL;5854020658452;97;0;6500;Medicamentos y Productos Farmacéuticos
ALOELAX 24CAPS KNOP;7803504000537;0;0;2500;SIN CLASIFICAR
ALOELAX LAXANTE 50 CAPS;7803504000162;4;0;5500;SIN CLASIFICAR
AR-T-PRESS ESPINO ALBAR + OLIVA + ALGAS MARINAS 65 + 47 + 47 X60CAPS LAB. AURA VITALIS;7803319005826;8;0;4000;SIN CLASIFICAR
AURA VITALIS KIDS NERVOKIDS;7803319005918;9;0;3570;SIN CLASIFICAR
AURALAX ALOE VERA + MANZANILLA + LATOBACILLUS 55MG + 55MG + 57MG X60CAPS LAB. AURA VITALIS;7803319005741;8;0;5000;Medicamentos y Productos Farmacéuticos
B-COMPLEX COMPLEJO VITAMINICO X30CAPS LAB. ANC;7805357001907;0;0;4500;Vitaminas, minerales y oligoelementos
B-COMPLEX COMPLEJO VITAMINICO X30CAPS LAB. SPRINGLIFE;7805633022909;0;0;4500;Vitaminas, minerales y oligoelementos
BETA CAROTENO X60CAPS NATURALFARMA;7804640562101;0;0;3500;SIN CLASIFICAR
BETACAR SOLAR ACEITE DE BETACAROTENO + VITAMINA E 200MG + 1MG X60CAPS LAB. AURA VITALIS;7803319004515;7;0;3500;Laxantes
BILLBERRY-CE SUPLEMENTO VITAMINICO X90CAPS LAB. VALLE D SOL;12345;0;0;11000;Vitaminas, minerales y oligoelementos
BILLBERRY-CE X90CAPS VALLE DE SOL;5854020690711;0;0;11000;SIN CLASIFICAR
BIOTIN VITAMIN B7 120 CAP FULLENERGIC;7509997006970;6;0;8000;SIN CLASIFICAR
BIOTIN VITAMINA B 7120 CAPS;75099970069700;3;0;8000;Vitaminas, minerales y oligoelementos
BIOTINA 150MCG X60CAPS LAB. SPRINGLIFE;7805633022640;7;0;3500;SIN CLASIFICAR
BIOTINA 150MCG ZINC + B12 SUPLEMENTO ALIMENTICIO X60GOMITAS LAB. SPRINGLIFE;7805633028697;0;0;8000;Vitaminas, minerales y oligoelementos
BISGLICINATO DE MAGNESIO 550MG X60CAPS LAB. SPRINGLIFE;737186534097;108;0;6500;Vitaminas, minerales y oligoelementos
BLACK GARLIC SUPLEMENTO ALIMENTICIO X60CAPS LAB.GREEN MEDICAL;7898915414240;3;0;5000;Vitaminas, minerales y oligoelementos
BODY LIGHT FIBRAS 60CAP BODY LIGHT PLUS 60CAP AURA VITALIS;7803319004461;0;0;7000;SIN CLASIFICAR
C-REBRUM AVENA + ALFALFA + LECITINA 48ML + 48ML + 107MG X60CAPS LAB.AURA VITALIS;7803319004362;10;0;5000;SIN CLASIFICAR
C-REBRUM SO AVENA. ALFALFA. LECITINA DE SOYA 200G AURA VITALIS;7803319004355;6;0;3570;SIN CLASIFICAR
C-REBRUM SUPLEMENTO ALIMENTARIO X200G LAB. AURA VITALIS;7803319004379;5;0;3500;Vitaminas, minerales y oligoelementos
CAIGUA 300MG X60CAPS LAV.VALLE DE SOL;9000000057005;0;0;5000;SIN CLASIFICAR
CALCIO + D CALCIO 500MGVITAMINA D3 800UI X30CAPS SPRINGLIFE;7805633022633;0;0;3000;Sales de calcio y reguladores del calcio
CALCIO FORTE - FARMACIA VALLENAR;75941693846920;50;0;5000;Sales de calcio y reguladores del calcio
CALCIO MAGNESO VITAMINA C+D3 SUPLEMENTO ALIMENTICIO 100CAPS LAB. AURA VITALIS;7803319005703;0;0;4000;Sales de calcio y reguladores del calcio
CARDOSIL SUPLEMENTO ALIMENTARIO X60CAPS LAB.ALQUIMIA VERDE;1469852315912;8;0;5500;Vitaminas, minerales y oligoelementos
CARTIDOL SUPLEMENTO ALIMENTICIO X60CAPS LAB. ALQUIMIA VERDE;1469852315165;13;0;5000;Vitaminas, minerales y oligoelementos
CASTANO DE INDIAS + HAMAMELIS 200MG + 200MG X60CAPS LAB. MUNDO NATURAL SPA;9000000091009;0;0;5500;SIN CLASIFICAR
CASTANO DE INDIAS 350MG X60CAPS LAB.MUNDO NATURAL;5856020653055;0;0;4000;SIN CLASIFICAR
CEREPRON ADULTO X60CAPS;5854020624921;6;0;9500;SIN CLASIFICAR
CEREPRON CON OMEGA 10/40 VALLE Y SOL;5854020624914;3;0;6500;SIN CLASIFICAR
CEREPRON SENIOR 60CAPS DEU-PR 60GR;5854020624938;6;0;11000;SIN CLASIFICAR
