Producto;Codigo;Stock;Costo;Precio;Categoria;Estado
PROTECTORES DIARIOS KOTEX 20UND PERIODO + ESCAPES DE ORINA;7794626999321;0;0;1500;SIN CLASIFICAR;POR ENCARGO
PROTECTORES DIARIOS NOSOTRAS CON ALAS;7702026176952;0;0;3000;SIN CLASIFICAR;POR ENCARGO
PROTECTORES LADYSOFT;7806500962830;0;0;2000;SIN CLASIFICAR;POR ENCARGO
PROTEX AVENA + PREBIOTICO JABON EN BARRA PACK X3 COLGATE PALMOLIVE;7891024038925;0;0;2000;Equipamiento de uso médico;POR ENCARGO
PROTIUM F LACTOBACILUS ACIDOPHILUS + BIFDOBACTERIUM LACTIS 340MG X30COMP LAB. SAVAL;7800060139190;0;0;21000;SIN CLASIFICAR;POR ENCARGO
PROTIUM LACTOBACILUS ACIDOPHILUS + BIFDOBACTERIUM LACTIS 340MG X30COMP LAB. SAVAL;7800060138704;0;0;20000;SIN CLASIFICAR;POR ENCARGO
PROTIUM-T LACTOBACILUS ACIDOPHILUS + BIFDOBACTERIUM LACTIS 340MG X30COMP LAB. SAVAL;7800060138971;0;0;21000;SIN CLASIFICAR;POR ENCARGO
PRTIZZIO ENJOY DE CARNAVAL 200ML;7804907995574;0;0;7000;SIN CLASIFICAR;POR ENCARGO
PRUEBA DE EMBARAZO CLEARBLUE plus;7500435120067;0;0;6500;SIN CLASIFICAR;POR ENCARGO
PRUVAL PRUCALOPRIDA 1MG X30COMP LAB. SAVAL;7800060138117;0;0;25000;Medicamentos y Productos Farmacéuticos;POR ENCARGO
PRUVAL PRUCALOPRIDA 2MG;7800060138032;0;0;35000;Medicamentos y Productos Farmacéuticos;POR ENCARGO
PSEUDOFEDRINA 15MGPARACETAMOL100MGNOSCAPINA 1;7800026016053;0;0;9000;SIN CLASIFICAR;POR ENCARGO
PSUPERPET OMEGA SENIOR 3 Y 6 SUPLEMENTO NUTRICIONAL X125ML DRAG PHARMA;7800006006500;0;0;5500;Vitaminas, minerales y oligoelementos;POR ENCARGO
PUNZO CATH CATETER INSYDE Nro 20;100382903883141;0;0;1000;Cánulas, estiletes y prod. succión quir.;POR ENCARGO
PURA FIBRA X200G;7803504003897;0;0;8000;SIN CLASIFICAR;POR ENCARGO
PURE SCIENCE PROBIOTIC 12 CEPAS 50 BILLONES X30CAPS RAVEPHARMA;7804637360857;0;0;20000;SIN CLASIFICAR;POR ENCARGO
PURE SCIENCE PROBIOTIC 4 CEPAS 15BILLONES X60CAPS RAVEPHARMA;7804637360840;0;0;18500;SIN CLASIFICAR;POR ENCARGO
PURIFIED SKIN ACIDO GLICOLICO 100 GRS. LAB. KENVUE;7891010245191;0;0;7500;Vitaminas, minerales y oligoelementos;POR ENCARGO
PYRIPED IBUPROFENO 400MG 20CAPSULAS BLANDAS MINTLAB B;7800063325262;0;0;2500;Analgésico Antipirético Antiinflamatorio;POR ENCARGO
QG5 PSIDIUM GUAJAVA 166.60MG X30COMP LAB. GENOMMA;7804651937639;0;0;11500;SIN CLASIFICAR;POR ENCARGO
QUERATINA LIQUIDA REPARADOR DE PUNTAS 30ML PERFANCE;7804969128088;0;0;6000;Dispositivos y accesorios médicos;POR ENCARGO
QUERCUS T.M. GOTAS ORALES X30ML KNOP;2010380022750;0;0;5000;SIN CLASIFICAR;POR ENCARGO
QUETIAPINA 100 MG. 30 COMP. LAB.SEVN PHARMA HETRO;8903726208847;0;0;2800;Antipsicóticos;POR ENCARGO
QUETIAPINA 100MG X30COMP LAB. ASCEND;7804650880103;0;0;3000;Antipsicóticos;POR ENCARGO
QUETIAPINA 25MG X30COMP LAB. HETERO;8903726308820;0;0;2000;Antipsicóticos;POR ENCARGO
QUETIAPINA 25MG X30COMP. LCH B;7800007806635;0;0;2000;Antipsicóticos;POR ENCARGO
QUETIAPINA X25MG 30COMP. LAB. ASCEND;8903726347157;0;0;2000;Antipsicóticos;POR ENCARGO
QUINOBIOT LEVOFLOCINO 750 MG. 7 COMP. LAB. ANDROMACO;7800018158419;0;0;10000;SIN CLASIFICAR;POR ENCARGO
QUITA CALLOS ACIDO SALICILICO 30 . POMADA TOPICA 5 GRS.;78026711;0;0;2500;Vitaminas, minerales y oligoelementos;POR ENCARGO
QUITA ESMALTE 40ML;7892065356917;0;0;500;SIN CLASIFICAR;POR ENCARGO
QUORUM EDT VAP X100;8411061923221;0;0;19000;SIN CLASIFICAR;POR ENCARGO
QUORUM SILVER X100ML;8411061582350;0;0;10750;SIN CLASIFICAR;POR ENCARGO
RACING CAR AUTO METALICO X1;4895184037210;0;0;2000;SIN CLASIFICAR;POR ENCARGO
RASPADOR DE LENGUA DE DOBLE HOJA CURAPROX;7612412200027;0;0;3500;Dispositivos y accesorios médicos;POR ENCARGO
RAYFILTER 30 FPS PROTECTOR SOLAR EN BARRA BLANCO 30 FPS RAYFILTER;7804920006424;0;0;4000;SIN CLASIFICAR;POR ENCARGO
RAYFILTER BARRA FPS30 NARANJA 6GR.;7804920006820;0;0;4000;SIN CLASIFICAR;POR ENCARGO
RAYFILTER PROTECTOR EN BARRA CELESTE 30FPS;7804920006837;0;0;3500;SIN CLASIFICAR;POR ENCARGO
RAYFILTER PROTECTOR SOLAR EN BARRA ROSADO;7804920006431;0;0;4000;SIN CLASIFICAR;POR ENCARGO
RAYITO DE SOL FPS50 OZONO CREMA PROTECTORA X190G;7804907972209;0;0;3000;Fórmulas especificados por Minsal;POR ENCARGO
RAYITO DE SOL FPS50 OZONO CREMA PROTECTORA X50G;7804907972223;0;0;3000;Fórmulas especificados por Minsal;POR ENCARGO
RAYITO SOL PROTECTOR LABIAL BERRY FPS 30 10G;7804907972407;0;0;2500;SIN CLASIFICAR;POR ENCARGO
RE GENESIS MAX SUPLENTO ALIMENTARIO X30 CAPS LAB. EXELTIS;7804656600286;0;0;16000;SIN CLASIFICAR;POR ENCARGO
RE GENESIS ULTRA SUPLEMENTO ALIMENTARIO X30CAPS. EXELTIS;7804656600743;0;0;17000;Vitaminas, minerales y oligoelementos;POR ENCARGO
RE GENESIS UP SUPLEMENTO ALIMENTARIO X30 CAPS. LAB. EXELTIS;7804656600255;0;0;16000;Vitaminas, minerales y oligoelementos;POR ENCARGO
REANA CEPILLO REANA 1 UND.;7784391077706;0;0;1500;Dispositivos y accesorios médicos;POR ENCARGO
RECOLECTOR DE LECHE MATERNA;6956452380174;0;0;8000;Fórmulas especificados por Minsal;POR ENCARGO
RECOLECTORA DE ORINA ADULTO 2 LT.;7806130003699;0;0;3800;SIN CLASIFICAR;POR ENCARGO
RECOVERY APOSITO TRANSPARENTE TATTOO CARE 10X10CM X10UND MARKETS;7804656850247;0;0;6000;Dispositivos y accesorios médicos;POR ENCARGO
RECOVERY COMPRESA FRIO - CALOR REUTILIZABLE;7804656850476;0;0;5900;Prendas textiles clínicas-quirúrgicas;POR ENCARGO
RECOVERY K TAPE CINTAS KINESICAS 5 CMS X 5 MTS. ROSADAS KTAPE 20 TIRAS C. MARKETS;7804656850025;0;0;6000;SIN CLASIFICAR;POR ENCARGO
RECOVERY K TAPE VERDE X20 TIRAS C. MARKETS;7804656850049;0;0;6000;Medicamentos y Productos Farmacéuticos;POR ENCARGO
RECOVERY SUTURA ADHESIVAS X9 TIRAS ESTERILIZADAS C. MARKETS;7804656850186;0;0;5000;Sutura y productos relacionados;POR ENCARGO
RECOVERY VENDA AUTOADERENTE 7.5CMX4.5MTS;7804656850148;0;0;3500;Yeso y accesorios relacionados;POR ENCARGO
RECOVERY VENDA AUTOADHERENTE 7.5 CM X 4.5 MTS ROSADA X1UND C.MARKETS;7804656850155;0;0;3500;Yeso y accesorios relacionados;POR ENCARGO
RECOVERY VENDA AUTOADHERENTE 7.5CM X 4.5MTS X1UND. C.MARKETS;7804656850131;0;0;3500;Yeso y accesorios relacionados;POR ENCARGO
REDISTATIN ROSUVASTATINA 10 MG. 30 COMP. LAB DR REDDY;7804667110026;0;0;6500;Antihiperlipidémicos/ hipocolesterolém.;POR ENCARGO
REDUCLIM TIBOLONA 2.5MG X35COMP LAB. DEUTSCHE;7804625951890;0;0;17000;Estrógenos, progestágenos y anticoncep.;POR ENCARGO
REFLEXAN 10 CICLOBENZAPRINA CLORHIDRATO 10MG X10COMP LAB. MEGALABS;7730969301025;0;0;4500;Relajantes músculo-esquelético centrales;POR ENCARGO
REGENERADOR UNIFICADOR ANTI-ARRUGAS LA ROCHE POSAY X30ML;3337875694469;0;0;39000;SIN CLASIFICAR;POR ENCARGO
REGENEROL FORTE SUPLEMENTO ALIMENTICIO X60CAPS LAB. FUENTE VITAL;737186550974;0;0;4000;Vitaminas, minerales y oligoelementos;POR ENCARGO
REGEPIPEL PLUS CLORHEXIDINA GLUCONATO 2% MICONAZOL 2% SHAMPOO ANTISEPTICO Y ANTIMICOTICO X150ML DRA;7800006005169;0;0;11000;Antibióticos;POR ENCARGO
RELAXED x 60CAPS CNP;737186233303;0;0;4500;SIN CLASIFICAR;POR ENCARGO
REPARADOR DE PONTAS OLEO ARGAN 60ML;7898466609430;0;0;10000;SIN CLASIFICAR;POR ENCARGO
REPARADOR DE PONTAS OLEO DE COCO 60ML;7898466606934;0;0;13500;SIN CLASIFICAR;POR ENCARGO
REPARADOR DE PONTAS OLEO DE RICINO 60ML;7898466608457;0;0;12000;SIN CLASIFICAR;POR ENCARGO
REPELENTE DE INSECTOS OFF EXTRA DURACION X142GR;7790520025401;0;0;7500;SIN CLASIFICAR;POR ENCARGO
REPELENTE DE INSECTOS SPRAY OFF FAMILY X131G;7790520025395;0;0;6500;SIN CLASIFICAR;POR ENCARGO
RESCATE EMERGENCIA FLORES DE BACH 30ML;901000100014;0;0;6000;SIN CLASIFICAR;POR ENCARGO
RESTOL DOMPERIDONA 10MGML. X20ML. GTS ORALES LCH;7800007485694;0;0;3000;Antieméticos y antivértigo;POR ENCARGO
RESVERATROL 1530MG 90 CAPS AURA VITALIS;7803319006021;0;0;7000;SIN CLASIFICAR;POR ENCARGO
REUMAZINE HIDROXICLOROQUINA SULFATO 200MG X30COMP LAB. SANITAS;7800038045997;0;0;16000;Antiartrósico, antirreumático;POR ENCARGO
REVITALIFT ACIDP HIALURONICO 50ML;7509552840322;0;0;14000;SIN CLASIFICAR;POR ENCARGO
REVITALIFT FPS30 50ML;7509552907971;0;0;9000;SIN CLASIFICAR;POR ENCARGO
REVITALIFT RETINOL SERUM NOCHE X30ML LOREAL PARIS;3600524057336;0;0;18000;Vitaminas, minerales y oligoelementos;POR ENCARGO
REVLON SERUM RETINOL PURO 30ML;7506110681823;0;0;11000;Vitaminas, minerales y oligoelementos;POR ENCARGO
REXANEL RUPATADINA 1MG X120ML LAB. PRATER;7804918441466;0;0;7500;Antihistamínicos;POR ENCARGO
REXONA 72H POWDER DRY 50G;7805000784027;0;0;2500;SIN CLASIFICAR;POR ENCARGO
REXONA CLINICAL AEROSOL SPORT STRENGTH 96HRS 150ML;7891150068735;0;0;3800;SIN CLASIFICAR;POR ENCARGO
REXONA CLINICAL CLASSIC CREMA 48G;79400052926;0;0;4000;Fórmulas especificados por Minsal;POR ENCARGO
REXONA CLINICAL CLEAN SCENT 48G;79400110695;0;0;5000;SIN CLASIFICAR;POR ENCARGO
REXONA CLINICAL EXTRA DRY;7891150064300;0;0;5000;SIN CLASIFICAR;POR ENCARGO
REXONA CLINICAL MEN CLEAN 48 G96 H;79400052919;0;0;4000;SIN CLASIFICAR;POR ENCARGO
REXONA CLINICAL MEN SPORT 48G 96H;79400300546;0;0;4000;SIN CLASIFICAR;POR ENCARGO
REXULTI BREXPIPRAZOL 1MG X28COMP LAB. OTSUNA;5702150150424;0;0;65000;SIN CLASIFICAR;POR ENCARGO
RHUS TOXICODENDRON COMPUESTO GOTAS ORALES 30ML KNOP;2000341103505;0;0;6000;SIN CLASIFICAR;POR ENCARGO
RHUS TOXiCODENDRON D6 MEDICAMENTO HOMEOPATICO 90 COMP. LAB KNOP;2000110423056;0;0;4000;SIN CLASIFICAR;POR ENCARGO
RIBOLAC RIFAXIMINA 200MG x10COMP LAB. ABBOTT;7800026002421;0;0;14000;Antibióticos;POR ENCARGO
RIGOTAX 10 MG X 30 COMP.;7804918441442;0;0;6500;SIN CLASIFICAR;POR ENCARGO
RIGOTAX CETIRIZINA DICLORHIDRATO 10MG 15ML LAB. PRATER;7804918402948;0;0;6000;Antihistamínicos;POR ENCARGO
RIGOTAX CETIRIZINA DICLORHIDRATO 10MG X10COMP LAB. PRATER;7804918441459;0;0;4000;Antihistamínicos;POR ENCARGO
RIGOTAX-D 30 CAPS. PRATER;7804918403679;0;0;8500;SIN CLASIFICAR;POR ENCARGO
RIGOTAX-D CETIRIZINA + PSEUDOEFEDRINA 5MG + 120MG X10CAPS LAB. PRATER;7804918403686;0;0;5500;Antihistamínicos;POR ENCARGO
RIMADYL CARPROFENO ANTIINFLAMATORIO 100MG X60COMP ZOETIS;7804650310884;0;0;67000;SIN CLASIFICAR;POR ENCARGO
RIMIVAT OSELTAMIVIR 75MG X10COMP LAB. ANDROMACO;7800018159300;0;0;63000;Antivirales;POR ENCARGO
RINGER LACTATO X500ML;7800062001846;0;0;1500;Otras sales;POR ENCARGO
RINO-B AQUA BUDESONIDA 100MCG 100DOSIS;7804612010296;0;0;17000;Broncodilatadores;POR ENCARGO
RINOBANEDIF UNGUENTO NASAL X10GR BAGO;7800028081110;0;0;15000;SIN CLASIFICAR;POR ENCARGO
RINOMASE;7804640561210;0;0;6000;SIN CLASIFICAR;POR ENCARGO
RINOPLEX COMP. X60 DESCONGESTIONANTE;7803504002357;0;0;8000;SIN CLASIFICAR;POR ENCARGO
RINOSTERYL CLORURO DE SODIO X30ML S. NASAL LAB. MINTLAB;7800063330396;0;0;3500;Medicamentos y Productos Farmacéuticos;POR ENCARGO
RIPOL SILDENAFL 50MG X5COMP LAB. DE CHILE;7800007616036;0;0;3500;SIN CLASIFICAR;POR ENCARGO
RISPYL 1MG RISPERIDONA X20COMP AXON PHARMA B;7804606510641;0;0;7000;Antipsicóticos;POR ENCARGO
RISPYL 3MG RISPERIDONA X20COMP AXON PHARMA;7804606510665;0;0;11000;Antipsicóticos;POR ENCARGO
RISPYL RISPERIDONA 3MG X20COMP LAB. AXON;7804651290260;0;0;11000;Antipsicóticos;POR ENCARGO
RIVAROXABAN 20 MG. 56 COMP. LAB. PINNACLE;7804677770760;0;0;14000;Anticoagulantes;POR ENCARGO
RIVAXORED 20MG RIVAROXABAN X28COMP DR REDDYS B;7804667110392;0;0;15000;Anticoagulantes;POR ENCARGO
RIVOXA RIVAROXABAN 10MG 10 COMP;7800060163652;0;0;21000;Anticoagulantes;POR ENCARGO
RIXOVITAE 15 MG X 28 MGRIVAROXABAN 15 MG;8437024105091;0;0;29380;SIN CLASIFICAR;POR ENCARGO
RIXOVITAE 20 MG X 28 COMP. RIVAROXABAN 20 MG X 28;8437024105107;0;0;18000;Anticoagulantes;POR ENCARGO
RIXOVITAE RIVAROXABAN 10MG X10COMP LAB. GALEMOCI;8437024105084;0;0;9000;Anticoagulantes;POR ENCARGO
ROCALTROL CALCITRIOL 0.25MCG X30CAPS LAB. ATNAHS;5056227204597;0;0;33000;Sales de calcio y reguladores del calcio;POR ENCARGO
ROCALTROL CALCITRIOL 0.5MCG X30CAPS LAB. ATNAHS;5056227204603;0;0;55000;Sales de calcio y reguladores del calcio;POR ENCARGO
RODILLERA BAMBOO L;7801001003006;0;0;6000;SIN CLASIFICAR;POR ENCARGO
RODILLERA ELASTICA 1UND SENTEC;1103202015380;0;0;8000;SIN CLASIFICAR;POR ENCARGO
RODOLEY SHAMPOO SIN SAL X500ML TRAMA UNIFARM;7802589463176;0;0;3500;SIN CLASIFICAR;POR ENCARGO
ROLL ON NIVEA MEN;4005808257621;0;0;3580;SIN CLASIFICAR;POR ENCARGO
ROSAT-10 ROSUVASTATINA 10MG X30COMP LAB.PASTEUR;7800068014444;0;0;6500;Antihiperlipidémicos/ hipocolesterolém.;POR ENCARGO
ROSTRUM ENROFLOXACINO 25MG 20ML LAB. DRAG PHARMA;7800006006913;0;0;6000;SIN CLASIFICAR;POR ENCARGO
ROSUVASTATINA  20MG 30COMP LAB IPHSA;8901463130216;0;0;6000;Antihiperlipidémicos/ hipocolesterolém.;POR ENCARGO
ROSUVASTATINA 10MG X30 COMP LAB SEVEN PHARMA;8903726193372;0;0;2500;Antihiperlipidémicos/ hipocolesterolém.;POR ENCARGO
ROSUVASTATINA 30COMP HET 20MG;8903726172322;0;0;3500;Antihiperlipidémicos/ hipocolesterolém.;POR ENCARGO
ROSUVITAE PLUS ROSUVASTATINA + EZEIMIBA 10MG + 10 MG X30COMP LAB. GALENICUM;8437020503273;0;0;24000;Antihiperlipidémicos/ hipocolesterolém.;POR ENCARGO
ROSUVITAE ROSUVASTATINA + EZEIMIBA 20MG + 10 MG X30COMP LAB. GALENICUM;8437020503266;0;0;29000;Antihiperlipidémicos/ hipocolesterolém.;POR ENCARGO
RULOXAN RUPATADINA 10MG X30COMP LAB. SAVAL;7800060167643;0;0;8000;Antihistamínicos;POR ENCARGO
RUPAFIN RUPATADINA 10MG X30COMP LAB. ITF-LABOMED;7809591401790;0;0;14000;Antihistamínicos;POR ENCARGO
RUPAX RUPATADINA 10MG X30COMP LAB. PASTEUR;7800068011030;0;0;11000;Antihistamínicos;POR ENCARGO
SABAL SERRULATA COMPUESTA GOTAS ORALES 30ML KNOP;2000341103529;0;0;5000;SIN CLASIFICAR;POR ENCARGO
SABANILLAS 90X60CM 6 UNIDADES COTOSAN;7806545000016;0;0;3500;SIN CLASIFICAR;POR ENCARGO
SACARINA 24MG X 300 COMPRIMIDOS;7800044000300;0;0;1000;Suplementos dietéticos y terapia aliment;POR ENCARGO
SAFETY RAZOR SHU-MORE MAQUINA DE AFEITAR;9559166613957;0;0;1500;Dispositivos y accesorios médicos;POR ENCARGO
SAGRAS ORLISTAT 120MG XUND CAPSULAS LAB MILAB;76054541414617;0;0;8000;Antiemético/antiflatulento/tranquilizant;POR ENCARGO
SALBUTRAL AC SALBUTAMOL + IPRATROPIO BROMURO 100MCG + 20 MCG 250DOSIS LAB. CASSARA;7795373015135;0;0;16500;Broncodilatadores;POR ENCARGO
SALOFALK MESALAZINA 500MG X100COMP LAB. DRFALK;7800014020307;0;0;135000;Antiinflamatorio;POR ENCARGO
SANGRE DE DRAGO 60 CAPS VALLE DE SOL;5854020658469;0;0;4000;SIN CLASIFICAR;POR ENCARGO
SANGRE DE DRAGO GOTAS 30ML VALLE Y SOL;533203065121;0;0;4000;SIN CLASIFICAR;POR ENCARGO
SANGUINARIA COMPUESTA GOTAS ORALES X30ML KNOP;2000341103550;0;0;6000;SIN CLASIFICAR;POR ENCARGO
SAUCO FLOR MATERIA PRIMA 5G;7805357004229;0;0;750;SIN CLASIFICAR;POR ENCARGO
SCALP VEIN CRANBERRY AGUJA CALIBRE 21G 34;7806130014008;0;0;250;Agujas inyección, aspirac. y accesorios;POR ENCARGO
SCAN MED TENSIOMETRO DE MUÑECA;6939663924504;0;0;17000;SIN CLASIFICAR;POR ENCARGO
SCANMED MULTIDROGAS 4 DROGAS;000002901152;0;0;3500;SIN CLASIFICAR;POR ENCARGO
SCANMED TENSIOMETRO DE BRAZO AUTOMATICO DIGITAL BP-103H;6939663904063;0;0;30000;SIN CLASIFICAR;POR ENCARGO
SCANMED TEST DE DROGA MARIHUANA;6950996004152;0;0;2000;Dispositivos y accesorios médicos;POR ENCARGO
SCANMED TEST DE EMBARAZO DIGITAL IND. SEMANAS X1UND;2901121;0;0;6000;Dispositivos y accesorios médicos;POR ENCARGO
SCANMED TIRAS REACTIVA 50UNDS;6970221767577;0;0;12500;SIN CLASIFICAR;POR ENCARGO
SCHICK 4;7502214739620;0;0;1500;SIN CLASIFICAR;POR ENCARGO
SCHICK XTRE.3 HAWAI.MAQ.6;7751827001246;0;0;6000;SIN CLASIFICAR;POR ENCARGO
SCHICK XTREME3 -MUJER -X2-;7591066712011;0;0;3000;SIN CLASIFICAR;POR ENCARGO
SECRET ANTITRANSPIRANTE EN BARRA PH BALANCEADO X45;7500435143196;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SECRET GEL 45 GR.;7500435129367;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SECRET MUJER ANTITRANSPIRANTE COCONUT X45G;7500435213417;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SECURITY WAY COLORES;7805633002727;0;0;1500;SIN CLASIFICAR;POR ENCARGO
SECURITY XTRA 3 PRESERVATIVOS DE LATEX;7805633002734;0;0;1500;SIN CLASIFICAR;POR ENCARGO
SEDA DENTAL FAM SET PACK X 2;7805633014539;0;0;1500;Sutura y productos relacionados;POR ENCARGO
SEDAL ACONDICIONADOR CELULAS MADRE;7702006301572;0;0;2000;SIN CLASIFICAR;POR ENCARGO
SEDAL ACONDICIONADOR COLECCION NATURAL BOMBA DE COCO X340 ML UNILEVER;7791293047980;0;0;2000;Dispositivos y accesorios médicos;POR ENCARGO
SEDAL ACONDICIONADOR RESTAURACION INSTANTANEA X340 ML UNILEVER;7791293045962;0;0;2000;SIN CLASIFICAR;POR ENCARGO
SEDAL ACONDICIONAR GLYCOL + VITA C X340 ML UNILEVER;7791293051468;0;0;2000;SIN CLASIFICAR;POR ENCARGO
SEDAL CARE SHAMPOO 340ML;7791293049731;0;0;2000;SIN CLASIFICAR;POR ENCARGO
SEDAL CARE+ COLAGENO CON VITAMINA C 340ML;7791293046464;0;0;2000;Vitaminas, minerales y oligoelementos;POR ENCARGO
SEDAL RIZOS DEFINIDOS ACONDICIONADOR;7791293045979;0;0;2000;SIN CLASIFICAR;POR ENCARGO
SELENIO+VITAMINA FULL ENERGIC;SELENIOVE;0;0;7500;SIN CLASIFICAR;POR ENCARGO
SEN HOJAS MATERIA PRIMA 8G;7805357001983;0;0;600;SIN CLASIFICAR;POR ENCARGO
SENSITIVE BALSAMO NIVEA MEN100ML/101G;8715200813061;0;0;11000;SIN CLASIFICAR;POR ENCARGO
SENSODYNE CEPILLO DENTAL SENSIBILIDADENCIAS;7896015591823;0;0;5000;Dispositivos y accesorios médicos;POR ENCARGO
SENSODYNE CEPILLO MULTIPROTECCION;7794640171581;0;0;2000;Dispositivos y accesorios médicos;POR ENCARGO
SENSODYNE CEPILLO SENSITIVE CARE X 2 UNIDADES;7794640172427;0;0;4000;Dispositivos y accesorios médicos;POR ENCARGO
SENSODYNE CEPILLO SUAVE PACK X2;7794640172380;0;0;4000;Dispositivos y accesorios médicos;POR ENCARGO
SENSODYNE EXTRA FRESH CREM DENT GSK 90G;7896015527730;0;0;3500;SIN CLASIFICAR;POR ENCARGO
SENSODYNE LIMPIEZA PROFUNDA SUAVE;7794640172502;0;0;3000;SIN CLASIFICAR;POR ENCARGO
SENSODYNE RAPIDO ALIVIO 100G;7794640171550;0;0;6500;SIN CLASIFICAR;POR ENCARGO
SENSOR PLUS 3 CONDONES DE LATEX LUBRICADOS;7804676070076;0;0;1000;Dispositivos y accesorios médicos;POR ENCARGO
SENTIS FENTERMINA CLORHIDRATO 37.5MG X30CAPS LCH TEVA;7800007791979;0;0;25000;Estimulantes/anoréxicos;POR ENCARGO
SEPTONA DAILY CLEAN DUO PETALO DESMA;5201410707021;0;0;1500;SIN CLASIFICAR;POR ENCARGO
SEPTONA TOALLITAS ANTIBACTERIALES X 15;5201410615081;0;0;1000;SIN CLASIFICAR;POR ENCARGO
SERESTO COLLAR PARA PERRO 8KL 1X70CM ELANCO;4007221046028;0;0;41650;SIN CLASIFICAR;POR ENCARGO
SERTRALINA 50MG;8903726311530;0;0;1000;Antidepresivos;POR ENCARGO
SERTRALINA 50MG X30COMP LCH B;7800007670595;0;0;1000;Antidepresivos;POR ENCARGO
SERTRALINA SERTRALINA 50MG X30COMP LAB.MINTLAB;7800063115443;0;0;1000;Antidepresivos;POR ENCARGO
SET BRUSH;7709560896056;0;0;3000;SIN CLASIFICAR;POR ENCARGO
SET CORTAUNAS + TIJERAS 0+;7805633012641;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SET DE BROCHAS GENESIS;7708133635887;0;0;4500;SIN CLASIFICAR;POR ENCARGO
SET DE MAQUILLAJE DOLCE BELLA;7708089795031;0;0;8500;SIN CLASIFICAR;POR ENCARGO
SET DE PINZAS;7805633019008;0;0;1500;SIN CLASIFICAR;POR ENCARGO
SET DE SHAMPOO+EMULSIONADO+COLONIA BUBU;7805633022046;0;0;3500;SIN CLASIFICAR;POR ENCARGO
SET PFIFFERY ESPONJA. PINZAS. ENCRESPADOR. BROCHA;7708089795383;0;0;6500;SIN CLASIFICAR;POR ENCARGO
SET SHAMPOO+EMULSIONADO+COLONIA BUBU;7805633022039;0;0;3500;SIN CLASIFICAR;POR ENCARGO
SET SIMONDS DERMO CREAM DIABETIC SKIN;7804945064089;0;0;12000;SIN CLASIFICAR;POR ENCARGO
SET SIMONDS MI PRIMER CEPILLO + PEINETA 0+M;7804945024205;0;0;6000;Dispositivos y accesorios médicos;POR ENCARGO
SHAMPO HEAD SHOULDERS LIMPIEZA RENOVADORA X180ML;7500435019958;0;0;1500;SIN CLASIFICAR;POR ENCARGO
SHAMPO Y LOCION CUASIA DUO QH;7809547900016;0;0;5500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO 2 EN 1 300ML;7804915010795;0;0;4500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO 2 EN 1 RAPUNZEL X250ML;7804915010580;0;0;3000;SIN CLASIFICAR;POR ENCARGO
SHAMPOO ACONDICIONADOR SHOWER GEL 3 EN 1 GELATTI;7804915515993;0;0;4500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO ACONDICIONADOR Y GEL SHOWER 3 EN 1 GELATTI SPIDER;7804915515962;0;0;4500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO ANTI-CAIDA TIO NACHO 415 ML. ENGROSADOR.;650240035166;0;0;11000;SIN CLASIFICAR;POR ENCARGO
SHAMPOO ARANDANO MAQUI FAMILAND;7804945062665;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO ARGAN SEDAL 340ML;7791293047768;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO BABY SHARK 3 EN 1 SHAMPOOSHOWER GELACONDICIONADOR;7804915011327;0;0;4500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO BALLERINA BRILLO LUMINOSO MANZANILLA X750ML;7804920002624;0;0;2000;SIN CLASIFICAR;POR ENCARGO
SHAMPOO BALLERINA LARGO INCREIBLE X750CC;7804920006905;0;0;1800;SIN CLASIFICAR;POR ENCARGO
SHAMPOO BAMBU NUTRE Y CRECE DE PANTENE PRO V X400ML;7500435155847;0;0;3500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO CARBON ACTIVADO 500ML;7809547900063;0;0;3500;Antídotos, quelantes y eméticos;POR ENCARGO
SHAMPOO CONTROL CASPA HEAD SHOLDERS PROTECCION CAIDA X375ML;7500435019712;0;0;3500;Dispositivos y accesorios médicos;POR ENCARGO
SHAMPOO DE COCO SEDAL 340ML;7791293047881;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO DERCOS DENSI SOLUCION X250ML;3337875574358;0;0;15000;Otras sales;POR ENCARGO
SHAMPOO DERMATOLOGICO BABY LEE RIZOS Y RISAS X400ML;7804920006196;0;0;3000;SIN CLASIFICAR;POR ENCARGO
SHAMPOO DOVE BRILLO+OLEO MICELAR X400ML;7891150055223;0;0;2500;SIN CLASIFICAR;POR ENCARGO
SHAMPOO DOVE HIDRA LISO+HIALURONICO X400ML;7891150084124;0;0;3000;SIN CLASIFICAR;POR ENCARGO
SHAMPOO ELVIVE DREAM LISO;7509552961485;0;0;3500;SIN CLASIFICAR;POR ENCARGO
