Name;SKU;Barcodes;Price;Stock;Category;Laboratory;ActiveIngredients;Bioequivalent;Description;ISP_Code;TherapeuticAction;Units;Concentration;PrescriptionType
ALCACHOFA  60CAPS;53374;5854020668499;4000;100;FARMACIA;VALLE DEL SOL;;false;SIN ASIGNACION;;SIN ASIGNACION;60;CAPSULAS;
AGUA BRAVA PAK DESOR.COLOG.;53377;8411061111543;7500;100;FARMACIA;AJUSTE IF;;false;PERFUMERIA;;PERFUMERIA;;;
MULTIVITAMINICO MUJER 30COMP;53378;7805633022817;4000;100;FARMACIA;SPRING LIFE;;false;SIN ASIGNACION;;SIN ASIGNACION;30;COMPRIMIDOS;
OLD SPICE BARRA ANTITRANSPIRANTE SUDOR DEFENSE 50G;53380;7500435156875;2500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
PETALOS BEAUTY 80 UN;53381;6541621066511;1500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
ISDIN FOTOPROTECTOR FUSION WATER MAGIC 50ML;53384;8429420291317;19000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
JABON DE GLICERINA CITRUS ELITE 340CC;53385;10030653;1500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
JABON DE GLICERINA MANZANA ELITE 340CC;53387;10030677;1500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
JABON HUMECTANTE LECH. ALMEND. DIFEMCARE 340ML;53388;7801000002536;2000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
ALCOHOL GEL NEUTRO 70% ELITE 1L;53389;7800045001733;4500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
STERILE WATER VITA PURE 1L;53390;8906045242202;2000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
FARMATNT TESSUTO NON TESSUTO 10X5CM;53393;8000246004123;5500;100;FARMACIA;Rokymeds;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
HIJA DE LA LUNA ACEITE ROMERO 50ML;53395;KQOY26751;10000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
HIJA DE LUNA  ACEITE ARBOL DE TE 50ML;53396;VIDO25472;10000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
THUJA OCCIDENTALIS C-200 4 FRASC X 2G;53402;7803504002142;8000;100;FARMACIA;KNOP;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
COREGA TABS PRO ORTODONCIA X 30 TAB;53403;7794640173219;5500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
SCALP VEIN 20G YELLOW;53404;2712202501;300;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
TROPICAL ABSORBENTES DE LECHE 60 UNDS;53405;8888333567184;3000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
STAY DRY NURSING PADS X 60;53406;044677202657;6000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
MONSTER ENERGY ZERO AZUC.473ML;53407;7798422620137;2000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
ALL TEST PR. EMBARAZO EN CASETE (ORINA);53408;599587654865;1000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
SUPRA SURE POLVO S/VAINILLA 850G;53409;7750327000117;20000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
ZOPICLONA 7,5MG X30 COMP;53415;7800007807083;2000;100;FARMACIA;CHILE;;false;HIPNOTICOS;;HIPNOTICOS;;COMPRIMIDOS;
GUANTES TRESOR LATEX T/L S/P;53417;7806130012820;6000;100;FARMACIA;REUTTER;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
VENDA COBAN 3M PIEL 5CMX4,5M;53419;3012202501;4000;100;FARMACIA;3M CHILE S.A.;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
VENDA COBAN  AZUL 7,5CMX4,5M;53420;3012202502;3500;100;FARMACIA;Rokymeds;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
VENDA COBAN AZUL 5CM X 4,5M;53422;3012202503;3000;100;FARMACIA;Rokymeds;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
PREGABALINA 75 MG 30 COM;53426;8903726350249;2000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
NATURALWAVE NIPLES F/M X2;53428;044677710268;4000;100;FARMACIA;BEST HOUSE;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
SURE GRIP SUCTION BOWL 6+ SILICONA;53429;7804945027473;4000;100;FARMACIA;SIMONDS;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
STERIKIDS MAMADERA;53430;0793969383436;2500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
JABON AZUFRE BARRA 90GR;53433;8008744222117;1500;100;FARMACIA;QUIMNATURA;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
GENGIGEL ORAL SPRAY 20ML;53435;8033087660159;13000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
NEXCARE BANDA GEL AMPOLLAS X6;53436;051131224131;7000;100;FARMACIA;3M CHILE S.A.;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
TOSHEDRA JARABE 35MG/5ML  120ML;53446;7804640561081;2000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
NIVEA ANTI-ARRUGAS + REAFIRMANTE D/N;53464;4006000125954;18000;100;FARMACIA;BEIERSDORF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
BION PROBI.GOTAS 21 PORC.;53465;7500435242172;20000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
SET BROCHAS PFIFFERY;53466;7708725270458;9500;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
DOLCE BELLA EYESHADOW 56 TONOS;53469;7709990270662;14000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
SPIDERMAN SHAMPOO BERRY 400ML;53470;7804915010733;6000;100;FARMACIA;GELLATTI;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
COMPLEJO B 60 CAPS;53474;9100000300009;5000;100;FARMACIA;AJUSTE IF;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
TUMS ENO COMPRIMIDO MASTICABLE;53481;7896009498381;1000;100;FARMACIA;AJUSTE IF;CARBONATO DE CALCIO 500 MG;false;ANTIACIDOS;F-27149/22;ANTIACIDOS;4;COMPRIMIDOS;DIRECTA
NATALINE SUMI;53485;7804902043676;4000;100;FARMACIA;DAVIS PERF DAVIS;;false;SIN ASIGNACION;;SIN ASIGNACION;250;MILILITROS;
NP 27 30ML;752;7800057001776,7200057007776;6500;100;FARMACIA;FARMOQUIMICA DEL PACIFICO;ACIDO UNDECILENICO 8.71 G,ALCOHOL ISOPROPILICO 62.14 G;false;ANTIMICOTICO TOPICO;F-15735/16;ANTIMICOTICO TOPICO;30;MILILITROS;DIRECTA
ELASTOMULL 6CM.4MT.2095;1147;4042809022759,4005800002069;500;100;PERFUMERIA;BEIERSDORF;;false;ACCESORIOS MEDICOS;;ACCESORIOS MEDICOS;;;
ILICIT 4/0;2103;7804923011937,7804923007022,7804923007002,7804923570267,7804923036398,7804923031263;2500;100;PERFUMERIA;COSMETICA NACIONAL LTDA;;false;TINTURAS;;TINTURAS;;;
ILICIT 6/0;2109;7804923036473,7804923031447,7804923007305;2500;100;PERFUMERIA;COSMETICA NACIONAL LTDA;;false;TINTURAS;;TINTURAS;;;
ILICIT 6/1;2110;7804923031454,7804923012002,7804923007091;2500;100;PERFUMERIA;COSMETICA NACIONAL LTDA;;false;TINTURAS;;TINTURAS;;;
ILICIT 7/1;2116;7804923571066,7804923036558,7804923031478,7804923007107;2500;100;PERFUMERIA;COSMETICA NACIONAL LTDA;;false;TINTURAS;;TINTURAS;;;
ILICIT 7/35;2120;7804923031508,7804923074116,7804923036589;2500;100;PERFUMERIA;COSMETICA NACIONAL LTDA;;false;TINTURAS;;TINTURAS;;;
CARDICON RETARD 20MG.30COM.;3657;7809591400496;32000;100;FARMACIA;LABOMED;NIFEDIPINO 20 MG;false;HIPOTENSORES;F-3312/15;HIPOTENSORES;30;COMPRIMIDOS;RECETA MEDICA
KNOP PALTO MIEL AD.200ML;3865;7803504404106;2000;100;HOMEOPATIA - H.MEDICINALES;KNOP;MIEL ABEJAS,PALTO 1,EUCALIPTO 4 G,MIEL,EXTRACTO DE EUCALIPTUS,EXTRACTO DE HOJA DE PALTO,PALTO;false;EXPECTORANTE;K-77/15;EXPECTORANTE;200;MILILITROS;DIRECTA
HALOPERIDOL 1MG.30COM. SYNTHON;4099;7800008010055;3000;100;FARMACIA;GENERICOS;HALOPERIDOL 1 MG;true;NEUROLEPTICO(TRANQUILIZANTE MAYOR);F-4182/15;NEUROLEPTICO(TRANQUILIZANTE MAYOR);30;COMPRIMIDOS;RECETA MEDICA
DOVE JAB.90GRS;4518;7898422746759,11111301702;2000;100;PERFUMERIA;UNILEVER;;false;JABONES;;JABONES;;;
SUERO GLUCOSADO 5%.500ML;4754;7809539205411,7800062001815,7800062000504,7750307001240,7707141348970,786759200631;1000;100;FARMACIA;LINEA SUEROS;DEXTROSA;false;ACCESORIOS MEDICOS;;ACCESORIOS MEDICOS;;;
ABECIDIN ACD GOTAS 30 ML;5778;7800068010019;6000;100;FARMACIA;PASTEUR;VITAMINA D 0.005 %,VITAMINA A 0.005 %,COLECALCIFEROL 0.005 %,VITAMINA D3,VITAMINA C,ACIDO ASCORBICO 0.005 %;false;POLIVITAMINOTERAPIA;F-6415/15;POLIVITAMINOTERAPIA;30;MILILITROS;RECETA MEDICA
BIOGEL SH 2% 150 ML;6141;7804918402580;11000;100;FARMACIA;PRATER;KETOCONAZOL 2 %;false;ANTICASPA;F-2876/14;ANTICASPA;150;MILILITROS;RECETA MEDICA
ACEVIT GTS.30ML.;6593;7800026012000;12500;100;FARMACIA;RECALCINE;VITAMINA A 2.75 MG,ERGOCALCIFEROL 0.025 MG,VTAMINA D3 1000 UI,VITAMINA C,ACIDO ASCORBICO 75 MG,VITAMINA D;false;POLIVITAMINOTERAPIA;F-5778/15;POLIVITAMINOTERAPIA;30;MILILITROS;RECETA MEDICA
SANIGERMIN JAB.TRICLOSAN 1%.90GR;7286;7800038046734,7800038046727;1500;100;FARMACIA;SANITAS;TRICLOSAN;false;LIMPIEZA DE HERIDAS;;LIMPIEZA DE HERIDAS;;;
SERTRALINA 50MG.30COM.REC. (B.E) MINTLAB;7289;7800063115443;1000;100;FARMACIA;MINTLAB;SERTRALINA,HIDROCLORURO DE SERTRALINA;true;ANTIDEPRESIVO;F-12420/17;ANTIDEPRESIVO;30;COMPRIMIDOS;RECETA MEDICA
ELIXINE JBE.250ML.;7369;7800060008366;32000;100;FARMACIA;SAVAL;TEOFILINA;false;BRONCODILATADOR;F-2370/14;BRONCODILATADOR;250;MILILITROS;RECETA MEDICA
EUROGESIC 125MG/5ML 60ML;7385;7800060404113;8000;100;FARMACIA;SAVAL;NAPROXENO 125 MG;false;ANALGESICO-ANTIINFLAMATORIO;F-1973/14;ANALGESICO-ANTIINFLAMATORIO;60;MILILITROS;DIRECTA
IDON GTS.15ML.;7413;7800060009363;12000;100;FARMACIA;SAVAL;DOMPERIDONA 10 MG;false;ANTIEMETICO;F-5467/15;ANTIEMETICO;15;MILILITROS;RECETA MEDICA
MUXOL JBE.INF.15 MG.100ML;7442;7800060009738;4000;100;FARMACIA;SAVAL;AMBROXOL 15 MG;false;EXPECTORANTE;F-5470/15;EXPECTORANTE;100;MILILITROS;DIRECTA
BABYLAND TALQUERA REC 100GR;7900;7804945007802;2500;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
BABYLAND TALQUERA REC 200GR;7901;7804945007819;3000;100;PERFUMERIA;DURANDIN;;false;TALCOS;;TALCOS;;;
ENO LIMON 100GR.;8209;7804900119236,78011922;3000;100;FARMACIA;GLAXO;ACIDO CITRICO,CARBONATO DE SODIO,BICARBONATO DE SODIO;false;ANTIACIDOS;F-4225/15;ANTIACIDOS;21;GRAMOS;DIRECTA
LERTUS 25MG.20COM.;8308;7800070000206;17000;100;FARMACIA;TECNOFARMA;DICLOFENACO SODICO 25 MG;false;ANALGESICO-ANTIINFLAMATORIO;F-10317/16;ANALGESICO-ANTIINFLAMATORIO;20;COMPRIMIDOS;RECETA MEDICA
TAXUS 20MG.30COM.;8351;7800070000749;12000;100;FARMACIA;TECNOFARMA;TAMOXIFENO 20 MG;true;ONCOLOGICO;F-10367/16;ONCOLOGICO;30;COMPRIMIDOS;RECETA MEDICA
ALEJANDRIA 8GR.;8941;2100043,7805633180067,7805357000009;700;100;FARMACIA;REUTTER;FRUT.SEN ALEJANDRIA 9 G;false;SIN ASIGNACION;;SIN ASIGNACION;;;
CLORURO MAGNESIO 30GR.;8963;7800035532780,80101178,7806130008090,7805633180029,7805357001136;1200;100;RECETARIO MAGISTRAL;DROGUERIA ALEMANA;CLORURO DE POTASIO;false;DEPURADOR ORGANICO;;DEPURADOR ORGANICO;;;
OXIDO ZINC 10GR.;8991;7805633180531,7805357001334,80102045;500;100;RECETARIO MAGISTRAL;REUTTER;OX.ZINC;false;ANTIMICOTICO TOPICO;;ANTIMICOTICO TOPICO;;;
METAMIZOL 250MG.5 SUP.;9618;7800068031908;1500;100;FARMACIA;PASTEUR;METAMIZOL 250 MG;false;ANALGESICO-ANTIPIRETICO;F-11604/16;ANALGESICO-ANTIPIRETICO;5;SUPOSITORIOS;DIRECTA
FLAÑO LOTION 80ML;9770;7804948110806;0;100;PERFUMERIA;LENOX;;false;FRAGANCIAS MASCULINAS;;FRAGANCIAS MASCULINAS;;;
FLAÑO LOTION 50ML.;9771;7804948110509,7804948000022;0;100;PERFUMERIA;LENOX;;false;FRAGANCIAS MASCULINAS;;FRAGANCIAS MASCULINAS;;;
RINOSTERYL 0.9%;10344;7800063330396;2500;100;FARMACIA;MINTLAB;CLORURO DE SODIO 0.9 %;false;DESCONGESTIONANTE NASAL;;DESCONGESTIONANTE NASAL;;;
OLD SPICE DES.SP.PURE SPORT 150ML;10383;020800723091,7702018992195,7590002018880,7506339349030,20800723091;2500;100;PERFUMERIA;PROCTER & GAMBLE;;false;DESODORANTES;;DESODORANTES;;;
SULFATO FERROSO 200MG.20COM.VALMA;10552;7800044001994;1000;100;FARMACIA;GENERICOS;SULFATO FERROSO;false;ANTIANEMICO;F-6368/15;ANTIANEMICO;20;COMPRIMIDOS;RECETA MEDICA
COLGATE CR.TRI.ACCION 75ML;10676;7793100111426,7509546000985;1500;100;PERFUMERIA;COLGATE-PALMOLIVE;;false;PASTAS DENTALES;;PASTAS DENTALES;;;
POVISEPT P/YODADA 10%.50ML;10724;7800046008694,7801000277767,7801000217008,7801000209768;2500;100;FARMACIA;GENERICOS OFICINALES;POLIVIDONA YODADA;false;ANTISEPTICO DERMICO;;ANTISEPTICO DERMICO;;;
WILLIAMS CR.AF.LANOLINA 100GR;11808;7804902021193,7804902001133;4500;100;PERFUMERIA;DIMASA;;false;ESPUMAS DE AFEITAR;;ESPUMAS DE AFEITAR;;;
NEOMICINA 500MG.12COM. CHILE;12429;7800007122629;6500;100;FARMACIA;CHILE;NEOMICINA 500 MG;false;AMINOGLUCOSIDOTERAPIA;B-317/18;AMINOGLUCOSIDOTERAPIA;12;COMPRIMIDOS;RECETA RETENIDA
OLD SPICE DES.BARRA PURE SPORT 50GR;12509;7501001164003;2500;100;PERFUMERIA;PROCTER & GAMBLE;;false;DESODORANTES;;DESODORANTES;;;
SCHICK XTREM3.1 AZUL P/NORMAL;12617;7591066721020;1000;100;PERFUMERIA;SCHICK;;false;MAQUINAS DE AFEITAR;;MAQUINAS DE AFEITAR;;;
PILOCARPINA SOL.OFT.4% 10ML;13059;7800060003194;15000;100;FARMACIA;SAVAL;PILOCARPINA 4 %;false;ANTIGLAUCOMATOSO;F-1168/18;ANTIGLAUCOMATOSO;10;MILILITROS;RECETA MEDICA
VALAPLEX 80MG.30COM.;13714;7800007667021;9500;100;FARMACIA;CHILE;VALSARTAN 80 MG;true;HIPOTENSORES;F-14803/15;HIPOTENSORES;30;COMPRIMIDOS;RECETA MEDICA
OMEPRAZOL 20MG.60CAP.(B.E)OPKO;14475;7804620833474,7804620830091;1500;100;FARMACIA;GENERICOS;OMEPRAZOL;true;ANTIULCEROSO;F-18450/15;ANTIULCEROSO;60;CAPSULAS;RECETA MEDICA
GILLETTE PRESTOBARBA 3HOJAS;14476;7702018880409,7506339344714;2000;100;PERFUMERIA;PROCTER & GAMBLE;;false;MAQUINAS DE AFEITAR;;MAQUINAS DE AFEITAR;;;
ILICIT 2/8;14641;7804923031232;2500;100;PERFUMERIA;COSMETICA NACIONAL LTDA;;false;TINTURAS;;TINTURAS;;;
OXIDO DE ZINC 100GR.;15646;80102052,7805357001525;2000;100;RECETARIO MAGISTRAL;MUNNICH;OX.ZINC;false;ANTIMICOTICO TOPICO;;ANTIMICOTICO TOPICO;;;
REXONA CLASSIC WOM.DES.CR.CLIN.48GR;15659;079400052926,79400052926;4000;100;PERFUMERIA;UNILEVER;;false;DESODORANTES;;DESODORANTES;;;
OLD SPICE DES.SP.FRESH 150ML;15961;7506339349047,7501007443621;2500;100;PERFUMERIA;PROCTER & GAMBLE;;false;DESODORANTES;;DESODORANTES;;;
VEET CR.DEP.P/NORMAL 200ML;16186;8410104437749,5601217110701;8500;100;PERFUMERIA;DISTRIBUIDORA DE COSMETICOS;;false;DEPILACION;;DEPILACION;;;
INSULATARD HM 100UI.10ML.;16793;7804621200039;35000;100;FARMACIA;NOVO NORDISK;INSULINA ISOFANICA HUMANA 100 UI;false;INSULINA;B-2586/16;INSULINA;1;FRASCO-AMPOLLA;RECETA MEDICA
ALGIASOL FORTE JBE.200MG/5ML 100ML.;17262;7804614931223;0;100;FARMACIA;IPHSA;IBUPROFENO 200 MG;false;ANALGESICO-ANTIINFLAMATORIO;;ANALGESICO-ANTIINFLAMATORIO;;;
ESCAPEL-2 0.75MG.2COM.;17492;7804628610015;7500;100;FARMACIA;SCHERING PLOUGH;LEVONORGESTREL;true;ANTICONCEPTIVO DE EMERGENCIA;F-17258/18;ANTICONCEPTIVO DE EMERGENCIA;2;COMPRIMIDOS;DIRECTA
DAILY GTS SUCRALOSA 180ML;17968;7809558101930;2500;100;ALIMENTOS;SIN ASIGNACION;SUCRALOSA;false;EDULCORANTE;;EDULCORANTE;;;
DHIPOGLOS POM.20GR.;18139;7800018120096;2000;100;FARMACIA;ANDROMACO;ACEITE HIPOGLOS,OXIDO DE ZINC,VITAMINA D,VITAMINA A,OX.ZINC;false;REGENERADOR TEJIDO;;REGENERADOR TEJIDO;;;
DERMODAN CR.0,025%.30GR.;18507;7809591400052;27000;100;FARMACIA;ROYALPHARMA;TRETINOINA 0.025 %;false;ANTIACNE;F-8172/16;ANTIACNE;30;GRAMOS;RECETA MEDICA
BRONCOT-GFT JBE.INF.100ML.;23368;7800026003275;6500;100;FARMACIA;RECALCINE;AMBROXOL 15 MG;false;EXPECTORANTE;F-5668/15;EXPECTORANTE;120;MILILITROS;DIRECTA
BALLER. J/LIQ. 1LT. YOGHU/ARAN;25605;7804920012166;1500;100;PERFUMERIA;BALLERINA;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
DAILY STEVIA 180ML.;25907;7809558101947;3000;100;ALIMENTOS;SIN ASIGNACION;STEVIA;false;EDULCORANTE;;EDULCORANTE;;;
KALOBA GTS 50ML;26567;7460536557301;12000;100;FARMACIA;PHARMA INVESTI;PELARGONIUM SIDOIDES 8 MG,EXTRACTO LIQUIDO DE PELARGONIUM SIDOIDES 0.8 MG;false;INMUNOMODULADOR;N-449/17;INMUNOMODULADOR;50;MILILITROS;RECETA MEDICA
LAGRIPET 50ML PERROS Y GATOS;26811;7800006005350;7000;100;VETERINARIA;DRAG PHARMA VETERINARIA MENOR;;false;VETERINARIA;;VETERINARIA;;;
GUANTES EXAMEN TRESOR S LATEX CJA.100UN;27887;7806130005280;4000;100;ACCESORIOS;MUNCARE;;false;ACCESORIOS MEDICOS;;ACCESORIOS MEDICOS;;;
NATURALIST SUCR.500COM.;28858;7804918401606;2500;100;FARMACIA;PRATER;SUCRALOSA;false;EDULCORANTE;;EDULCORANTE;;;
TRIM C.UÑAS A/DESLI.PIES;29245;71603005167,071603005167;2500;100;PERFUMERIA;TRIM;;false;ARTICULOS DE BELLEZA;;ARTICULOS DE BELLEZA;;;
DOVE SH.NUTRI FUSION OLEO400ML;29361;7891150017368;2500;100;PERFUMERIA;UNILEVER;;false;SHAMPOO;;SHAMPOO;;;
DAILY STEVIA 440+110COM.;29540;7809558101756;3500;100;ALIMENTOS;SIN ASIGNACION;STEVIA;false;EDULCORANTE;;EDULCORANTE;;;
LORATADINA 5MG/5ML JBE.90ML;29881;7800063130699;1500;100;FARMACIA;GENERICOS;LORATADINA;true;ANTIHISTAMINICO;;ANTIHISTAMINICO;;;
PIGEON MAM.VID.240ML B/ANCHA 00884;29922;4902508008846;13000;100;PERFUMERIA;PIGEON;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
REXONA WOM.DES.CR.CLIN.EXTRA.DRY 48GR;29933;079400301161;4000;100;PERFUMERIA;UNILEVER;;false;DESODORANTES;;DESODORANTES;;;
DAILY STEVIA AGAVE 180ML;30413;7809558102975;3000;100;ALIMENTOS;SIN ASIGNACION;STEVIA;false;EDULCORANTE;;EDULCORANTE;;;
OLD SPICE DES.SP.A/P.IMAGEN VIP 150ML;30600;7506339349023,7506309864778;2500;100;PERFUMERIA;PROCTER & GAMBLE;;false;DESODORANTES;;DESODORANTES;;;
SIMONDS ALCOHOL GEL S/E.360ML;30683;7804945011465;3000;100;PERFUMERIA;DURANDIN;;false;PERFUMERIA;;PERFUMERIA;;;
IBUPROFENO 600MG.20COM.LCHILE;30890;7800007771353,1007414;1000;100;FARMACIA;GENERICOS;IBUPROFENO 600 MG;true;ANALGESICO-ANTIINFLAMATORIO;F-18140/15;ANALGESICO-ANTIINFLAMATORIO;20;COMPRIMIDOS;RECETA MEDICA
CLOTRIMAZOL 100MG.6OV.CHILE;30908;1007434,7800007141927;2000;100;FARMACIA;GENERICOS;CLOTRIMAZOL;false;ANTIINFECCIOSO VAGINAL;F-3903/15;ANTIINFECCIOSO VAGINAL;6;OVULOS;RECETA MEDICA
COTRIMOXAZOL JBE.100ML  MINTLAB;31058;7800063130125,1007607;2000;100;FARMACIA;GENERICOS;TRIMETOPRIM 40 MG,SULFAMETOXAZOL 200 MG,TRIMETOPRIMA;false;SULFATERAPIA;F-6889/15;SULFATERAPIA;100;MILILITROS;RECETA MEDICA
AXE DES.SP.A/P.BLACK 152ML;31300;7791293029443,7791293028774;2000;100;PERFUMERIA;UNILEVER;;false;DESODORANTES;;DESODORANTES;;;
IBUPROFENO 100MG/5ML.100ML.OPKO;31330;7804620833504,7804620831456,78004620833023;2000;100;FARMACIA;GENERICOS;IBUPROFENO;true;ANALGESICO-ANTIINFLAMATORIO;F-18297/15;ANALGESICO-ANTIINFLAMATORIO;100;MILILITROS;DIRECTA
DAILY STEVIA 400ML;31448;7809558102661;4000;100;ALIMENTOS;SIN ASIGNACION;STEVIA;false;EDULCORANTE;;EDULCORANTE;;;
F.SET CINTA ADHES.T/PLAST 2.5CM.9.1BLAN.C/DISP;31654;7805633008057;2000;100;ACCESORIOS;FAMILY SET;;false;ACCESORIOS MEDICOS;;ACCESORIOS MEDICOS;;;
KETOPROFENO 50MG.20CAPS. (B.E) LCHILE;31851;7800007177957;0;100;FARMACIA;GENERICOS;KETOPROFENO SAL DE LISINA,KETOPROFENO 50 MG;true;ANALGESICO-ANTIINFLAMATORIO;F-16049/17;ANALGESICO-ANTIINFLAMATORIO;20;CAPSULAS;RECETA MEDICA
B.HOUSE MORD.ENFRIABLE 3UD.060;31892;8850217600607;0;100;OTROS;BEST HOUSE;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
IBUFREN FORTE SUSP.200MG/5ML. (IBUPROFENO);31901;7804640560367;2000;100;FARMACIA;HOSPIFARMA;IBUPROFENO;true;ANALGESICO-ANTIINFLAMATORIO;;ANALGESICO-ANTIINFLAMATORIO;;;
PRO ACTIVE PAÑAL ADULTO G X 8 UDS;32000;7809536100719;6000;100;OTROS;VARIOS ACCESORIOS;;false;SIN ASIGNACION;;SIN ASIGNACION;;;
DAILY SUCRALOSA 500COM+150COMP.;32012;7809558100650;2500;100;ALIMENTOS;SIN ASIGNACION;SUCRALOSA;false;EDULCORANTE;;EDULCORANTE;;;
BETAMETASONA 4MG.5AMP. BIOSANO;32233;7800061001212;11000;100;FARMACIA;GENERICOS;BETAMETASONA 4 MG,BETAMETASONA SODIO FOSFATO;false;CORTICOTERAPIA SISTEMICA;F-7623/16;CORTICOTERAPIA SISTEMICA;5;FRASCO-AMPOLLA;RECETA RETENIDA
ARAMA ARTROSOME C+D.30SOB.;32380;7803501003890;10000;100;HOMEOPATIA - H.MEDICINALES;ARAMA;VITAMINA C 596 MG,ACIDO ASCORBICO,VITAMINA D,COLAGENO HIDROLIZADO;false;ANTIARTRITICO/ANTIARTROSICO;;ANTIARTRITICO/ANTIARTROSICO;;;
SALES REHIDRA.90MEQ.10SACHET VALMA;32425;7800044001604;4000;100;FARMACIA;VALMA;GLUCOSA ANHIDRA 20 G,CITRATO TRISÓDICO DIHIDRATO 2.9 G,CLORURO DE SODIO 3.5 G,CLORURO DE POTASIO 1.5 G;false;REHIDRATANTE;F-6374/15;REHIDRATANTE;10;SOBRES;DIRECTA
ISDIN FOT.EXP.F50 FLU 50ML;32593;8470001525369;19000;100;RECETARIO MAGISTRAL;ISDIN;;false;FILTRO SOLAR;;FILTRO SOLAR;;;
AMLODIPINO 10MG.30COM. MINTLAB;33023;7800063112022;1000;100;FARMACIA;GENERICOS;AMLODIPINO;true;HIPOTENSORES;;HIPOTENSORES;;;
PLENITUD ACT. PANTS G/XG.16;33289;7809604027634,7896007547210;12000;100;PERFUMERIA;KIMBERLY CLARK;;false;PAÑALES Y CUIDADO ADULTO MAYOR;;PAÑALES Y CUIDADO ADULTO MAYOR;;;
METOTREXATO 2.5MG.100COM.B.E.MINTLAB;33359;7800063001371;17000;100;FARMACIA;MINTLAB;METOTREXATO 2.5 MG;true;ANTIARTRITICO/ANTIARTROSICO;F-21881/15;ANTIARTRITICO/ANTIARTROSICO;100;COMPRIMIDOS;RECETA MEDICA
ANC PROPOLSAN SP.MATICO 30ML;33638;7805357001297;2000;100;HOMEOPATIA - H.MEDICINALES;AMERICAN NUTRITION;PROPOLEO;false;PRODUCTOS NATURALES;;PRODUCTOS NATURALES;;;
ANC PULMO FLU 125ML;33804;7805357000344;3500;100;HOMEOPATIA - H.MEDICINALES;AMERICAN NUTRITION;;false;EXPECTORANTE;;EXPECTORANTE;;;
CIRUELAX FTE.JALEA.300GR;34722;7803510002655;6500;100;FARMACIA;GARDEN HOUSE;LINAZA,HIERBAS Y MIEL,CIRUELA;false;LAXANTE;N-503/17;LAXANTE;300;GRAMOS;DIRECTA
